ID_ES,COD_CATALOGO_ES,NOMBRE_ES,CATEGORIA_ES,CLASE_ES,TIPO_ES,ESTADO,FGDA,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,FECHA_INSTALACION,FECHA_SUSPENSION
1197,23125020,CAMPOALEGRE ,CO,MET,CON,SUS,MINAG,BOYACÁ,BUENAVISTA,5.5333333,-74.0000000,15/01/1944,15/07/1949
1198,23125501,PAUNA,CP,MET,AUT,ACT,CENICAFE,BOYACÁ,PAUNA,5.6571306,-73.9603280,,
1199,24010030,COL JESUS MARIA JO ,PM,MET,CON,SUS,MINAG,BOYACÁ,CHIQUINQUIRÁ,5.6166667,-73.8000000,15/01/1930,15/07/1938
1200,24010060,PORVENIR EL ,PM,MET,CON,SUS,MINAG,BOYACÁ,SABOYÁ,5.7000000,-73.8000000,15/01/1946,15/01/1947
1201,24010120,REPRESA ,PM,MET,CON,SUS,ICEL,BOYACÁ,SAMACÁ,5.4500000,-73.5500000,15/11/1941,15/12/1952
1202,24010260,CANDELARIA LA ,PG,MET,CON,ACT,CAR,BOYACÁ,RÁQUIRA,5.5166667,-73.6000000,15/03/1960,
1203,24010290,SUTAMARCHAN ,PM,MET,CON,ACT,CAR,BOYACÁ,SUTAMARCHÁN,5.6166667,-73.6166670,15/05/1960,
1204,24010310,ARRAYANES LOS ,PM,MET,CON,ACT,CAR,BOYACÁ,TINJACÁ,5.5833333,-73.7166670,15/12/1960,
1205,24010320,SAN MIGUEL DE SEMA ,PM,MET,CON,SUS,CAR,BOYACÁ,SAN MIGUEL DE SEMA,5.5166667,-73.7166670,15/04/1961,15/11/1984
1206,24010340,RECUERDO EL ,PM,MET,CON,SUS,CAR,BOYACÁ,SABOYÁ,5.7000000,-73.7666670,15/10/1961,15/01/1967
1207,24010420,CALDAS ,PM,MET,CON,ACT,CAR,BOYACÁ,CALDAS,5.5500000,-73.8666670,15/11/1964,
1208,24010430,ESCLUSA MERCHAN ,PG,MET,CON,ACT,CAR,BOYACÁ,SABOYÁ,5.7000000,-73.7500000,15/10/1965,
1209,24010450,GACHA LA ,PM,MET,CON,SUS,CAR,BOYACÁ,SABOYÁ,5.6666667,-73.7000000,15/12/1965,15/12/1986
1210,24010460,STA SOFIA ,PM,MET,CON,ACT,CAR,BOYACÁ,SANTA SOFÍA,5.7166667,-73.6000000,15/12/1965,
1211,24010500,MORRO EL ,PM,MET,CON,SUS,CAR,BOYACÁ,SAMACÁ,5.4333333,-73.6000000,15/08/1966,15/07/1975
1212,24010510,ZARZAL EL ,PM,MET,CON,ACT,CAR,BOYACÁ,RÁQUIRA,5.4666667,-73.6666670,15/08/1966,
1213,24010600,CHIQUINQUIRA ,PM,MET,CON,SUS,ICEL,BOYACÁ,CHIQUINQUIRÁ,5.6166667,-73.8166670,15/02/1961,15/06/1962
1214,24010620,LEIVA ,PM,MET,CON,SUS,MINAG,BOYACÁ,VILLA DE LEIVA,5.6333333,-73.5333330,15/10/1931,15/12/1944
1215,24010720,ESPEJO EL ,PM,MET,CON,ACT,FNC,BOYACÁ,TOGÜÍ,5.9166667,-73.5333330,15/01/1969,
1216,24010940,AREA URBANA ,PM,MET,CON,ACT,FNC,BOYACÁ,ZETAQUIRÁ,5.7500000,-73.7666670,15/05/1970,
1217,24010950,FABRICAS LAS ,PM,MET,CON,SUS,ICEL,BOYACÁ,SAMACÁ,5.4666667,-73.5500000,15/04/1933,15/07/1943
1218,24010960,SAMACA ,PM,MET,CON,SUS,ICEL,BOYACÁ,SAMACÁ,5.5000000,-73.5500000,15/06/1955,15/07/1966
1219,24010970,STO DOMINGO ,PM,MET,CON,SUS,ICEL,BOYACÁ,SAMACÁ,5.5000000,-73.4833330,15/04/1942,15/01/1949
1220,24010980,INTERNADO AGRICOLA ,PM,MET,CON,SUS,PARTIC,BOYACÁ,PAIPA,5.8333333,-73.2333330,15/06/1938,15/12/1941
1221,24010990,TOGUI ,PM,MET,CON,ACT,FNC,BOYACÁ,TOGÜÍ,5.9333333,-73.5000000,15/06/1970,
1222,24011000,GACHANECA ,PM,MET,CON,SUS,INCORA,BOYACÁ,SAMACÁ,5.4666667,-73.5500000,15/01/1956,15/12/1965
1223,24011040,SABOYA ,PM,MET,CON,SUS,MINAG,BOYACÁ,SABOYÁ,5.7000000,-73.8000000,15/01/1946,15/12/1946
1224,24015010,GACHANECA REPRESA ,CO,MET,CON,SUS,ICEL,BOYACÁ,SAMACÁ,5.5000000,-73.4833330,15/04/1931,15/03/1952
1225,24015020,BERTHA ,CO,MET,CON,ACT,FNC,BOYACÁ,MONIQUIRÁ,5.8833333,-73.6000000,15/02/1929,
1226,24015060,FABRICA TEXTIL ,CO,MET,CON,SUS,MINAG,BOYACÁ,SAMACÁ,5.4666667,-73.5500000,15/05/1933,15/01/1949
1227,24015080,CAMP LA BALSA ,CO,MET,CON,SUS,CAR,BOYACÁ,CHIQUINQUIRÁ,5.6333333,-73.8333330,15/02/1930,15/05/1963
1228,24015140,BALSA LA ,CO,MET,CON,SUS,CAR,BOYACÁ,CHIQUINQUIRÁ,5.6333333,-73.8000000,15/04/1960,15/05/1963
1229,24015180,ESCLUSA TOLON ,CP,MET,CON,ACT,CAR,BOYACÁ,CHIQUINQUIRÁ,5.6166667,-73.7833330,15/05/1963,
1230,24015200,ALTO SABOYA ,CO,MET,CON,ACT,CAR,BOYACÁ,SABOYÁ,5.7166667,-73.8166670,15/02/1965,
1231,24015240,BOQUERON ,ME,MET,CON,ACT,CAR,BOYACÁ,CALDAS,5.6000000,-73.9000000,15/12/1967,
1232,24015310,SAN MIGUEL DE SEMA ,CO,MET,CON,ACT,CAR,BOYACÁ,SAN MIGUEL DE SEMA,5.5166667,-73.7166670,15/11/1984,
1233,24015501,BERTHA,CP,MET,AUT,ACT,CENICAFE,BOYACÁ,MONIQUIRÁ,5.8827778,-73.5733310,,
1234,24015509,ARCABUCO-24015509 ,PM,MET,AUT,ACT,DESCONOCIDO,BOYACÁ,ARCABUCO,5.7616111,-73.4449720,,
1235,24015516,RAQUIRA-24015516,PM,MET,AUT,ACT,DESCONOCIDO,BOYACÁ,RÁQUIRA,5.5386111,-73.6314720,,
1236,24017010,PTE QUEBRADITAS ,LM,HID,CON,SUS,CAR,BOYACÁ,CHIQUINQUIRÁ,5.6833333,-73.7833330,15/03/1934,15/03/1968
1237,24017030,COPETONA LA ,LM,HID,CON,SUS,CAR,BOYACÁ,SABOYÁ,5.7166667,-73.7333330,15/03/1934,15/07/1968
1238,24017040,BALSA LA ,LG,HID,CON,ACT,CAR,BOYACÁ,CHIQUINQUIRÁ,5.6333333,-73.8000000,15/03/1934,
1239,24017050,ESCLUSA TOLON ,LM,HID,CON,SUS,CAR,BOYACÁ,CHIQUINQUIRÁ,5.6333333,-73.7333330,15/08/1938,15/12/1984
1240,24017060,SANTANA ,LM,HID,CON,SUS,ICEL,BOYACÁ,SANTANA,6.1333333,-73.4166670,15/02/1954,15/12/1963
1241,24017070,GACHANECA REPRESA ,LM,HID,CON,SUS,ICEL,BOYACÁ,SAMACÁ,6.1333333,-73.5000000,15/06/1955,15/07/1966
1242,24017120,SANTANA ,LM,HID,CON,SUS,ICEL,BOYACÁ,CHITARAQUE,6.0666667,-73.4333330,15/05/1959,15/08/1960
1243,24017130,GARAVITO ,LM,HID,CON,ACT,INGETEC,BOYACÁ,SABOYÁ,5.7666667,-73.7333330,15/01/1960,
1244,24017190,TOLON ABAJO ,LM,HID,CON,ACT,CAR,BOYACÁ,CHIQUINQUIRÁ,5.5333333,-73.8500000,15/07/1960,
1245,24017270,PTE EL BUJIO ,LM,HID,CON,SUS,CAR,BOYACÁ,CHIQUINQUIRÁ,5.6833333,-73.7666670,15/08/1962,15/11/1966
1246,24017280,AGUA BLANCA ,LM,HID,CON,SUS,CAR,BOYACÁ,CHIQUINQUIRÁ,5.6166667,-73.8000000,15/08/1962,15/12/1968
1247,24017400,PTE ARBOLEDAS ,LM,HID,CON,ACT,CAR,BOYACÁ,CHIQUINQUIRÁ,5.6000000,-73.7500000,15/04/1964,
1248,24017410,PTE CENTENARIO ,LM,HID,CON,SUS,CAR,BOYACÁ,CHIQUINQUIRÁ,5.6166667,-73.7666670,15/04/1964,15/07/1968
1249,24017450,PTE PINILLA ,LM,HID,CON,ACT,CAR,BOYACÁ,CHIQUINQUIRÁ,5.6000000,-73.8166670,15/04/1964,
1250,24017490,ESCLUSA MARCHAN AB ,LM,HID,CON,ACT,CAR,BOYACÁ,SABOYÁ,5.7000000,-73.8666670,15/10/1961,
1251,24017500,ESCLUSA MERCHAN AR ,LM,HID,CON,ACT,CAR,BOYACÁ,SABOYÁ,5.7000000,-73.7500000,15/10/1964,
1252,24017540,PALMAR EL ,LM,HID,CON,SUS,CAR,BOYACÁ,CALDAS,5.5833333,-73.8500000,15/03/1967,15/08/1967
1253,24017560,GACHANECA REPRESA ,LM,HID,CON,SUS,INCORA,BOYACÁ,SAMACÁ,5.4666667,-73.5333330,15/09/1967,15/08/1971
1254,24017890,TOLON ARRIBA ,LM,HID,CON,ACT,CAR,BOYACÁ,CHIQUINQUIRÁ,5.5333333,-73.8500000,15/07/1960,
1255,24017910,FLORIDA LA ,LM,HID,CON,ACT,CAR,BOYACÁ,CALDAS,5.8833333,-73.8666670,15/10/1997,
1256,24017920,FLORIDA LA ,LM,HID,CON,ACT,CAR,BOYACÁ,SUTAMARCHÁN,5.6166667,-73.6166670,15/11/1997,
1257,24017940,MONASTERIO ,LM,HID,CON,ACT,CAR,BOYACÁ,RÁQUIRA,5.5166667,-73.6000000,15/11/1997,
1258,24030010,SOATA ,PM,MET,CON,SUS,MINAG,BOYACÁ,SOATÁ,6.3333333,-72.6833330,15/04/1930,15/12/1932
1259,24030020,CERINZA ,PM,MET,CON,SUS,MINAG,BOYACÁ,CERINZA,5.9500000,-72.9500000,15/03/1945,15/02/1954
1260,24030100,TERMOPAIPA ,PM,MET,CON,SUS,ICEL,BOYACÁ,PAIPA,5.7666667,-73.1500000,15/11/1955,15/06/1963
1261,24030110,PTE PINZON ,PM,MET,CON,SUS,ICEL,BOYACÁ,BOAVITA,6.3333333,-72.6333330,15/01/1956,15/07/1967
1262,24030250,CHITA ,PM,MET,CON,SUS,ICEL,BOYACÁ,CHITA,6.1833333,-72.4833330,15/03/1958,15/12/1967
1263,24030390,PTE PINZON ,PM,MET,CON,ACT,COLT,BOYACÁ,BOAVITA,6.3166667,-72.6333330,15/01/1963,
1264,24030430,BELENCITO ,PM,MET,CON,SUS,INCORA,BOYACÁ,NOBSA,5.7833333,-72.8833330,15/02/1964,15/01/1969
1265,24030460,GUACHATA ,PG,MET,CON,SUS,INCORA,BOYACÁ,TOTA,5.5500000,-73.0000000,15/10/1964,15/12/1967
1266,24030470,TOTA ,PG,MET,CON,SUS,CAR,BOYACÁ,TOTA,5.5666667,-72.9833330,15/10/1964,15/03/1994
1267,24030480,SANTUARIO HDA ,PM,MET,CON,SUS,INCORA,BOYACÁ,SANTA ROSA DE VITERBO,5.8333333,-73.0000000,15/01/1968,15/01/1974
1268,24030710,STA ROSA D VITERBO ,PM,MET,CON,SUS,MINAG,BOYACÁ,SANTA ROSA DE VITERBO,5.8833333,-72.4833330,15/03/1925,15/09/1959
1269,24030720,CHITA ,PM,MET,CON,SUS,MINAG,BOYACÁ,CHITA,6.2000000,-72.4833330,15/11/1929,15/11/1937
1270,24030900,COL ORTIZ ,PM,MET,CON,SUS,PARTIC,BOYACÁ,TUNJA,5.5500000,-73.3333330,15/11/1946,15/11/1955
1271,24030910,SEMINARIO ,PM,MET,CON,SUS,PARTIC,BOYACÁ,TUNJA,5.5500000,-73.3333330,15/01/1923,15/06/1944
1272,24030920,TUNJA ,PM,MET,CON,SUS,ICEL,BOYACÁ,TUNJA,5.5500000,-73.4000000,15/04/1962,15/12/1968
1273,24031020,TOCA ,PM,MET,CON,SUS,MINAG,BOYACÁ,TOCA,5.5666667,-73.1666670,15/06/1938,15/11/1942
1274,24035030,SOGAMOSO ,CO,MET,CON,SUS,MINAG,BOYACÁ,SOGAMOSO,5.7166667,-72.9333330,15/05/1926,15/04/1951
1275,24035050,MOLINO EL ,CO,MET,CON,SUS,MINAG,BOYACÁ,SIACHOQUE,5.5166667,-73.2333330,15/05/1931,15/01/1935
1276,24035060,COL PRESENTACION ,CO,MET,CON,SUS,MINEC,BOYACÁ,DUITAMA,5.8333333,-73.0500000,15/06/1931,15/08/1937
1277,24035080,PAIPA I A ,CO,MET,CON,SUS,MINEC,BOYACÁ,PAIPA,5.8333333,-73.2333330,15/06/1938,15/11/1941
1278,24035100,DUITAMA VIVERO ,CO,MET,CON,SUS,MINEC,BOYACÁ,DUITAMA,5.8333333,-73.0500000,15/11/1941,15/03/1947
1279,24035110,NOBSA ,CO,MET,CON,SUS,PARTIC,BOYACÁ,NOBSA,5.7833333,-72.8833330,15/09/1945,15/12/1956
1280,24035160,ESPERANZA LA ,CO,MET,CON,ACT,PARTIC,BOYACÁ,SATIVANORTE,6.1000000,-72.8833330,15/11/1997,
1281,24035190,SAN JOSE ,CO,MET,CON,ACT,PARTIC,BOYACÁ,SIACHOQUE,5.4666667,-73.2000000,15/11/1997,
1282,24035230,JESUITAS ,CO,MET,CON,SUS,PARTIC,BOYACÁ,SANTA ROSA DE VITERBO,5.8833333,-72.9833330,15/07/1962,15/11/1964
1283,24035290,CHUSCAL EL ,CO,MET,CON,ACT,PARTIC,BOYACÁ,MONGUÍ,5.7166667,-72.8000000,15/11/1997,
1284,24035502,CAPITANEJO 1 - COLTABACO-,CP,MET,AUT,ACT,DESCONOCIDO,BOYACÁ,COVARACHÍA,6.5178333,-72.6931940,,
1285,24035503,CORRALES ACUEDUCTO ,CP,MET,AUT,ACT,DESCONOCIDO,BOYACÁ,CORRALES,5.8184167,-72.8441110,,
1286,24035504, COVARACHIA-24035504,PM,MET,AUT,ACT,DESCONOCIDO,BOYACÁ,COVARACHÍA,6.5006111,-72.7393060,,
1287,24035505,JERICÓ-24035505,PM,MET,AUT,ACT,DESCONOCIDO,BOYACÁ,JERICÓ,6.1404444,-72.5903330,,
1288,24035506,LA REFORMA-24035506  ,PM,MET,AUT,ACT,DESCONOCIDO,BOYACÁ,SOTAQUIRÁ,5.7487222,-73.1898060,,
1289,24035507,SOCHA AUTOM ,PM,MET,AUT,ACT,DESCONOCIDO,BOYACÁ,SOCHA,5.9824444,-72.7104440,,
1290,24035508,SAN ANTONIO-24035508,PM,MET,AUT,ACT,DESCONOCIDO,BOYACÁ,TUTA,5.6983611,-73.2353610,,
1291,24035510,TASCO-24035510,PM,MET,AUT,ACT,DESCONOCIDO,BOYACÁ,TASCO,5.9092778,-72.7838060,,
1292,24037050,CENTRAL TERMOPAIPA ,LM,HID,CON,SUS,ICEL,BOYACÁ,PAIPA,5.7666667,-73.1333330,15/01/1955,15/04/1959
1293,24037060,TERMOPAIPA ,LM,HID,CON,SUS,ICEL,BOYACÁ,PAIPA,5.7666667,-73.1333330,15/01/1955,15/12/1966
1294,24037140,CAÑO 1 ,LM,HID,CON,SUS,INCORA,BOYACÁ,PAIPA,5.7666667,-73.1166670,15/11/1968,15/07/1970
1295,24037150,TERMALES PAIPA CN. ,LM,HID,CON,SUS,INCORA,BOYACÁ,PAIPA,5.7666667,-73.1166670,15/11/1968,15/07/1970
1296,24037160,ENTRADA SOCHAGOTA ,LM,HID,CON,SUS,INCORA,BOYACÁ,PAIPA,5.7666667,-73.1166670,15/11/1968,15/07/1970
1297,24037170,DESPUES CUCHE ,LM,HID,CON,SUS,INCORA,BOYACÁ,TIBASOSA,5.7666667,-72.9833330,15/11/1969,15/07/1970
1298,24037200,ACAPULCO ,LM,HID,CON,SUS,INCORA,BOYACÁ,TIBASOSA,5.7333333,-73.0000000,15/11/1969,15/07/1970
1299,24037210,PTE GERMANIA ,LM,HID,CON,SUS,INCORA,BOYACÁ,SOGAMOSO,5.7333333,-72.9500000,15/11/1969,15/07/1970
1300,24037220,PTA LARGA ,LM,HID,CON,SUS,INCORA,BOYACÁ,TIBASOSA,5.7500000,-72.9500000,15/11/1969,15/07/1970
1301,24037230,PTE SAN ROQUE ,LM,HID,CON,SUS,INCORA,BOYACÁ,SOGAMOSO,5.7500000,-72.9333330,15/11/1969,15/07/1970
1302,24037240,PTE SIATAME ,LM,HID,CON,SUS,INCORA,BOYACÁ,SOGAMOSO,5.6833333,-72.8666670,15/12/1969,15/07/1970
1303,24037260,PTE LA BARRA ,LM,HID,CON,SUS,INCORA,BOYACÁ,SOGAMOSO,5.7666667,-72.9500000,15/04/1970,15/12/1972
1304,24037340,AY LA REPRESA ,LM,HID,CON,SUS,INCORA,BOYACÁ,TUTA,5.6833333,-73.2500000,15/05/1972,15/07/1975
1305,24037440,PAIPA ,LM,HID,CON,SUS,ICEL,BOYACÁ,PAIPA,5.7666667,-73.1000000,15/11/1963,15/03/1965
1306,24037520,SUANOGA ,LM,HID,CON,SUS,INCORA,BOYACÁ,PESCA,5.5833333,-73.0500000,15/02/1964,15/12/1973
1307,24037530,STA ROSITA ,LM,HID,CON,ACT,PARTIC,BOYACÁ,SUSACÓN,6.1666667,-72.7666670,15/11/1997,
1308,24037540,VENTORRILLO ,LM,HID,CON,ACT,PARTIC,BOYACÁ,TUTAZÁ,6.1000000,-72.8333330,15/11/1997,
1309,24037560,GUATICHA ,LM,HID,CON,ACT,PARTIC,BOYACÁ,SIACHOQUE,5.5500000,-73.2333330,15/11/1997,
1310,24037570,PTE CARRETERA ,LM,HID,CON,ACT,PARTIC,BOYACÁ,SIACHOQUE,5.5166667,-73.2333330,15/11/1997,
1311,24037600,PTE TEGUA ,LM,HID,CON,ACT,PARTIC,BOYACÁ,MONGUÍ,5.7333333,-72.8333330,15/11/1997,
1312,24037701,CAPITANEJO - RÍO ,LM,HID,AUT,ACT,DESCONOCIDO,BOYACÁ,COVARACHÍA,6.5133889,-72.6926110,,
1313,24037702,CORRALES AUTOM ,LM,HID,AUT,ACT,DESCONOCIDO,BOYACÁ,CORRALES,5.8285194,-72.8425170,,
1314,35070240,SALITRE ,PM,MET,CON,SUS,MINAG,BOYACÁ,GUATEQUE,5.0333333,-73.5500000,15/08/1929,15/10/1954
1315,35070270,CAPILLA DE TENZA ,PG,MET,CON,SUS,PARTIC,BOYACÁ,TENZA,5.0833333,-73.4500000,15/04/1938,15/10/1938
1316,35070410,SUTATENZA ,PM,MET,CON,SUS,ICEL,BOYACÁ,SUTATENZA,5.0166667,-73.4500000,15/01/1955,15/12/1969
1317,35070420,VIVERO ,PM,MET,CON,SUS,MINAG,BOYACÁ,SUTATENZA,5.0333333,-73.4000000,15/03/1945,15/11/1946
1318,35070430,GARAGOA ,PM,MET,CON,SUS,MINAG,BOYACÁ,GARAGOA,5.0833333,-73.3333330,15/08/1935,15/12/1955
1319,35070440,JENESANO ,PM,MET,CON,SUS,MINAG,BOYACÁ,JENESANO,5.4000000,-73.3833330,15/06/1935,15/12/1945
1320,35070580,RAMIRIQUI AUTOMATICA ,PG,MET,AUT,ACT,CORPOCHIVOR,BOYACÁ,RAMIRIQUÍ,5.4000000,-73.3333330,01/07/2008,
1321,35070590,CHIVOR MACHETA ,PG,MET,CON,ACT,CORPOCHIVOR,CUNDINAMARCA,MACHETÁ,5.0833333,-73.5833330,01/07/2008,
1322,35071001,TEATINO AUTOM ,HA,HMT,AUT,ACT,CORPOCHIVOR,BOYACÁ,BOYACÁ,5.4386806,-73.3511640,,
1323,35071002,CAMOYO ,HA,HMT,AUT,ACT,CORPOCHIVOR,BOYACÁ,CHIVOR,4.9045306,-73.3225890,13/01/2016,
1324,35075060,TEATINOS ,CO,MET,CON,ACT,PARTIC,BOYACÁ,TUNJA,5.4000000,-73.5333330,15/11/1997,
1325,35077010,JUNTAS LAS ,LM,HID,CON,ACT,INGETEC,BOYACÁ,GARAGOA,5.0833333,-73.3500000,15/05/1956,
1326,35077020,ESMERALDA LA ,LG,HID,CON,ACT,INGETEC,BOYACÁ,SANTA MARÍA,4.8833333,-73.2833330,15/04/1955,
1327,35077030,JUNTAS LAS ,LM,HID,CON,ACT,INGETEC,BOYACÁ,SUTATENZA,5.0000000,-73.5166670,15/09/1956,
1328,35077080,PTE FIERRO AUTOMATICA,LG,HID,AUT,ACT,CORPOCHIVOR,BOYACÁ,SOMONDOCO,4.9845833,-73.4626390,15/12/1974,
1329,35077130,KILOMETRO 104 ,LM,HID,CON,ACT,INGETEC,BOYACÁ,SANTA MARÍA,4.9166667,-73.3000000,15/03/1961,
1330,35077150,PUNTEADERO AUTOMATICA ,LM,HID,AUT,ACT,CORPOCHIVOR,BOYACÁ,CHINAVITA,5.1908333,-73.3863890,30/08/2006,
1331,35077160,SITIO PRESA ,LM,HID,CON,ACT,INGETEC,BOYACÁ,SANTA MARÍA,4.8833333,-73.2500000,15/01/1961,
1332,35077170,ESMERALDA CHIVOR ,LM,HID,CON,ACT,ISA,BOYACÁ,SANTA MARÍA,4.9000000,-73.2666670,15/01/1971,
1333,35077180,CULIMA - AUT ,HA,HMT,AUT,ACT,AES CHIVOR,BOYACÁ,SANTA MARÍA,4.7633889,-73.2928610,,
1334,35077300,PTE CARRETERA ,LM,HID,CON,ACT,PARTIC,BOYACÁ,AQUITANIA,5.5333333,-72.8666670,15/11/1997,
1335,35077310,BARBOSA TERMALES ,LM,HID,AUT,ACT,CORPOCHIVOR,CUNDINAMARCA,TIBIRITA,5.0525000,-73.5305560,21/04/2005,
1336,35077320,CARACOL AUTOMATICA ,LM,HID,AUT,ACT,CORPOCHIVOR,BOYACÁ,GARAGOA,5.1100000,-73.3933330,05/02/2005,
1337,35080020,MIRAFLORES ,PM,MET,CON,ACT,FNC,BOYACÁ,MIRAFLORES,5.2000000,-73.1833330,15/05/1954,
1338,35080090,ZETAQUIRA ,PG,MET,CON,SUS,MINAG,BOYACÁ,ZETAQUIRÁ,5.2666667,-73.2333330,15/09/1938,15/06/1944
1339,35087050,PINOS LOS ,LM,HID,CON,ACT,INGETEC,BOYACÁ,MIRAFLORES,5.0666667,-73.2333330,15/09/1956,
1340,35087080,MONTE ,LG,HID,CON,ACT,ISA,BOYACÁ,MACANAL,5.0666667,-73.2500000,15/06/1994,
1341,35090020,PUEBLO VIEJO ,PM,MET,CON,SUS,MINAG,BOYACÁ,AQUITANIA,5.5166667,-72.8833330,15/06/1928,15/06/1951
1342,35090080,ALTO LA PUERTA ,PM,MET,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.4833333,-72.9833330,15/09/1989,
1343,35090090,HATO VIEJO ,PM,MET,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5166667,-72.8500000,15/09/1989,
1344,35090100,ALISAL EL ,PM,MET,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.4333333,-72.9833330,15/09/1989,
1345,35095040,OLARTE EL ,CP,MET,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.4833333,-72.9333330,15/02/1984,
1346,35095050,POTRERITO ,ME,MET,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.4833333,-72.9500000,15/12/1964,
1347,35095060,TOTA ,ME,MET,CON,ACT,CAR,BOYACÁ,TOTA,5.5666667,-72.9833330,15/12/1977,
1348,35095070,COLORADOS LOS ,ME,MET,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5166667,-72.8666670,15/11/1989,
1349,35095080,VILLITAS LAS ,ME,MET,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.6166667,-72.9166670,15/12/1977,
1350,35095090,CINTAS LAS ,ME,MET,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.6166667,-72.8666670,15/10/1977,
1351,35095100,GUAQUIRA ,ME,MET,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.4666667,-72.9833330,15/11/1989,
1352,35097060,PLAYA LA ,LM,HID,CON,SUS,CAR,BOYACÁ,AQUITANIA,5.5333333,-72.8833330,15/02/1971,15/04/1976
1353,35097110,ACEQU LA COMPANIA ,LM,HID,CON,ACT,CAR,BOYACÁ,TOTA,5.5666667,-72.9333330,15/12/1977,
1354,35097120,ACEQU CORDONCILLO ,LM,HID,CON,ACT,CAR,BOYACÁ,TOTA,5.5666667,-72.9333330,15/12/1977,
1355,35097130,ACEQUIA CUITIVA ,LM,HID,CON,ACT,CAR,BOYACÁ,TOTA,5.5666667,-72.9333330,15/12/1977,
1356,35097140,ACEQUIA TOTA ,LM,HID,CON,ACT,CAR,BOYACÁ,TOTA,5.5666667,-72.9333330,15/12/1977,
1357,35097150,PEREZ ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5166667,-72.9000000,15/09/1989,
1358,35097160,YE LA ,LM,HID,CON,ACT,CAR,BOYACÁ,TOTA,5.5166667,-72.9833330,15/09/1989,
1359,35097170,OLARTE ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.4833333,-72.9333330,15/12/1977,
1360,35097180,LAGO TOTA ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5000000,-72.8833330,15/09/1989,
1361,35097190,DONSIQUIRA ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5166667,-72.9666670,15/09/1989,
1362,35097200,DAYTO ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5000000,-72.9166670,15/09/1989,
1363,35097210,LLANO ALARCON ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5833333,-72.9166670,15/09/1989,
1364,35097230,PUERTA LA ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5000000,-72.9666670,15/09/1989,
1365,35097240,PLAYA LA ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5333333,-72.8833330,15/12/1977,
1366,35097250,CINTAS LAS ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.6166667,-72.8666670,15/09/1989,
1367,35097260,STA INES ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5333333,-72.8833330,15/10/1989,
1368,35097270,CRIADERO CAR ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5666667,-72.8833330,15/09/1989,
1369,35097280,HATO LAGUNA CAR ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5833333,-72.9000000,15/09/1989,
1370,35097290,SUSACA CAR ,LM,HID,CON,ACT,CAR,BOYACÁ,AQUITANIA,5.5666667,-72.8833330,15/09/1989,
1371,35190060,CINTAS LAS-SOGAMOS ,PM,MET,CON,SUS,MINAG,BOYACÁ,SOGAMOSO,5.6000000,-72.8333330,15/01/1941,15/06/1948
1372,35190090,CUSIANA ,PM,MET,CON,SUS,MINAG,BOYACÁ,PAJARITO,5.4000000,-72.7500000,15/09/1945,15/12/1948
1373,35190100,CUSIANA VADO HONDO ,PM,MET,CON,SUS,MINAG,BOYACÁ,PAJARITO,5.4666667,-72.7333330,15/08/1947,15/08/1948
1374,35190110,CUSIANA-TOQUILLA ,PM,MET,CON,SUS,MINAG,BOYACÁ,AQUITANIA,5.4666667,-72.7500000,15/08/1947,15/08/1948
1375,35197080,TOQUILLA ,LM,HID,CON,ACT,PARTIC,BOYACÁ,AQUITANIA,5.5230083,-72.7924170,15/10/1981,
1376,35197090,SUNCE EL ,LM,HID,CON,ACT,PARTIC,CASANARE,CHÁMEZA,5.2333333,-72.8166670,15/07/1981,
1377,35197100,PTE EL ,LM,HID,CON,ACT,PARTIC,CASANARE,CHÁMEZA,5.2333333,-72.8500000,15/01/1982,
1378,35197120,PTE CHAMEZA ,LM,HID,CON,ACT,PARTIC,CASANARE,CHÁMEZA,5.2166667,-72.8666670,15/06/1981,
