ID_ES,COD_CATALOGO_ES,NOMBRE_ES,CATEGORIA_ES,CLASE_ES,TIPO_ES,ESTADO,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,FECHA_INSTALACION,FECHA_SUSPENSION
382,22067010,PTE ORTEGA   ,LM,HID,CON,ACT,TOLIMA,ORTEGA,3.9225833,-75.183056,15/01/1971,
383,22067020,BRAZUELO DELICIAS   ,LM,HID,CON,ACT,TOLIMA,CHAPARRAL,3.7758611,-75.456972,15/10/1986,
384,22077020,HATO VIEJO ,LM,HID,CON,SUS,TOLIMA,ROVIRA,4.15,-75.266667,15/11/1958,15/10/1972
385,22077030,DIAMANTE EL   ,LG,HID,CON,ACT,TOLIMA,RONCESVALLES,4.0221944,-75.568722,15/04/1960,
386,22077040,COREA ,LG,HID,CON,SUS,TOLIMA,SAN LUIS,3.9833333,-75.116667,15/03/1968,15/09/1990
387,22077050,PIJAITO    ,LG,HID,CON,ACT,TOLIMA,ROVIRA,4.1503889,-75.306,15/09/1992,
388,22077060,GUAMAL EL   ,LG,HID,CON,ACT,TOLIMA,ROVIRA,4.1713611,-75.2745,15/09/1971,
389,22077070,CALICHAL EL BOSQUE ,LG,HID,CON,SUS,TOLIMA,ROVIRA,4.05425,-75.388083,15/04/1971,20/10/2010
390,22077080,PTE CUCUANA ,LM,HID,CON,SUS,TOLIMA,ORTEGA,4.2833333,-75.2,15/07/1979,15/02/1981
391,23017020,BOCATOMA    ,LM,HID,CON,ACT,TOLIMA,HONDA,5.2102778,-74.802756,15/02/1971,
392,23017030,PTE LOPEZ ,LM,HID,CON,SUS,TOLIMA,HONDA,5.2038889,-74.741111,15/02/1971,20/10/2010
393,23017050,MARIQUITA ,LG,HID,CON,SUS,TOLIMA,MARIQUITA,5.2,-74.916667,15/07/1975,15/12/1986
394,23017060,PTE CARRETERA   ,LM,HID,CON,ACT,TOLIMA,MARIQUITA,5.2190194,-74.894861,15/03/1989,
395,23017070,CATARATAS ,LM,HID,CON,SUS,TOLIMA,MARIQUITA,5.25,-74.9,15/03/1989,15/11/1993
396,23017080,CATARATAS 2   ,LM,HID,CON,ACT,TOLIMA,MARIQUITA,5.2352861,-74.88675,15/06/1991,
397,23017090,PTE VARIANTE ,LM,HID,CON,ACT,TOLIMA,HONDA,5.2029167,-74.749167,6/2/2007,
398,23027060,PTE CARRETERA   ,LG,HID,CON,ACT,TOLIMA,HONDA,5.2892778,-74.746083,15/06/1979,
399,23037010,PTO SALGAR AUTOM  ,LG,HMT,AUT,ACT,CUNDINAMARCA,PUERTO SALGAR,5.4696667,-74.662167,15/01/1936,
400,23057010,PTE CARRETERA ,LM,HID,CON,SUS,CALDAS,VICTORIA,5.5666667,-74.833333,15/02/1963,15/09/2005
401,23057140,SAN MIGUEL AUTOM  ,LG,HID,AUT,ACT,ANTIOQUIA,SONSÓN,5.7310278,-74.725833,15/08/1974,
402,23057701,PUENTE LA FONDA ,LM,HID,CON,ACT,CALDAS,VILLAMARIA,4.8702222,-75.402361,28/08/2014,
403,23067010,CAPTACION-BOCATOMA ,LM,HID,CON,SUS,CUNDINAMARCA,PUERTO SALGAR,5.5,-74.583333,15/04/1960,15/03/1974
404,23067020,COLORADOS    ,LG,HID,CON,ACT,CUNDINAMARCA,PUERTO SALGAR,5.4695,-74.593389,15/02/1952,
405,23067040,PTO LIBRE   ,LG,HID,CON,ACT,BOYACÁ,PUERTO BOYACÁ,5.7592222,-74.63175,15/09/1974,
406,23067050,GUADUERO ,LG,HID,AUS,ACT,CUNDINAMARCA,GUADUAS,5.1921111,-74.572917,15/08/1974,
407,23067070,VILLETA ,LM,HID,CON,ACT,CUNDINAMARCA,VILLETA,5.0113056,-74.4705,15/08/1974,
408,23067080,CHARCO LARGO ,LG,HID,CON,ACT,CUNDINAMARCA,EL PEÑÓN,5.2571389,-74.345694,15/09/1974,
409,23067090,PARAISO EL ,LM,HID,CON,SUS,CUNDINAMARCA,PACHO,5.2333333,-74.283333,15/09/1974,15/05/1994
410,23077020,PTE FERROCARRIL   ,LG,HID,CON,ACT,ANTIOQUIA,PUERTO NARE,6.0367222,-74.638111,15/07/1973,
411,23077030,PTO PERALES   ,LM,HID,CON,SUS,ANTIOQUIA,PUERTO TRIUNFO,5.9853333,-74.587944,15/08/1974,6/1/2016
412,23077050,SAN FERNANDO P ,LM,HID,CON,SUS,ANTIOQUIA,PUERTO TRIUNFO,5.89,-74.613333,15/10/1979,30/11/2009
413,23087150,PTE REAL   ,LG,HID,AUS,ACT,ANTIOQUIA,RIONEGRO,6.1434722,-75.379944,15/05/1973,
414,23087160,CARAMANTA    ,LG,HID,AUS,ACT,ANTIOQUIA,YOLOMBÓ,6.5073333,-74.865167,15/07/1973,
415,23087180,SIRPES LOS   ,LG,HID,AUS,ACT,ANTIOQUIA,CONCEPCIÓN,6.3754444,-75.16125,15/05/1973,
416,23087190,GARRUCHA LA   ,LM,HID,CON,ACT,ANTIOQUIA,SAN LUIS,5.9983611,-74.93825,15/06/1973,
417,23087200,PAILANIA    ,LG,HID,CON,ACT,ANTIOQUIA,COCORNÁ,5.9746944,-75.117139,15/07/1973,
418,23087210,CANTERAS AUTOM   ,LG,HMT,AUT,ACT,ANTIOQUIA,PUERTO NARE,6.2760833,-74.673306,15/07/1973,
419,23087230,PTO BELO   ,LM,HID,CON,ACT,ANTIOQUIA,PUERTO NARE,6.2119722,-74.607111,15/06/1979,
420,23087260,COLTEPUNTO RNS 19  ,LG,HID,CON,ACT,ANTIOQUIA,RIONEGRO,6.1689167,-75.357417,15/08/1977,
421,23087300,CASAMIA ,LM,HID,CON,SUS,ANTIOQUIA,RIONEGRO,6.1421944,-75.376556,15/05/1992,28/08/2014
422,23087480,CANAL DE FUGA ,LG,HID,CON,SUS,ANTIOQUIA,SAN CARLOS,6.2333333,-74.883333,15/03/1987,15/11/1990
423,23087660,PTE LA FERIA ,LG,HID,CON,ACT,ANTIOQUIA,MARINILLA,6.1726667,-75.337861,15/05/1992,
424,23087670,RIOTEX    ,LG,HID,AUS,ACT,ANTIOQUIA,RIONEGRO,6.18125,-75.366389,15/03/1992,
425,23087830,FRESERA LA   ,LG,HID,AUS,ACT,ANTIOQUIA,RIONEGRO,6.1997222,-75.334083,15/09/1993,
426,23097040,PTO INMARCO   ,LG,HID,CON,ACT,ANTIOQUIA,PUERTO NARE,6.2215,-74.569556,15/06/1973,
427,23097050,PTO SUIZA ,LM,HID,CON,SUS,ANTIOQUIA,PUERTO NARE,6.25,-74.566667,15/04/1977,15/11/1986
428,23107020,BODEGA LA   ,LG,HID,AUS,ACT,ANTIOQUIA,YONDÓ (Casabe),6.7321944,-74.406944,15/11/1974,
429,23107030,MASCOTA LA ,LG,HID,CON,ACT,ANTIOQUIA,YALÍ,6.6396389,-74.875444,15/05/1975,
430,23107040,VEGACHI    ,LM,HID,CON,ACT,ANTIOQUIA,VEGACHÍ,6.7723611,-74.797583,15/04/1975,
431,23117010,RIO NUEVO ,LM,HID,CON,SUS,SANTANDER,CIMITARRA,6.6333333,-74.333333,15/08/1970,15/02/1977
432,23117030,EL TAGUAL AUTOMATICA,LG,HID,AUT,FSR,SANTANDER,CIMITARRA,6.7330556,-74.15975,19/08/2005,
433,23117040,PTO BOYACA ,LM,HID,CON,SUS,BOYACÁ,PUERTO BOYACÁ,5.9783333,-74.566667,15/08/1974,15/01/1976
434,23127010,BORBUR    ,LG,HID,CON,ACT,BOYACÁ,SAN PABLO DE BORBUR,5.6493889,-74.055028,15/03/1975,
435,23127050,BARREDERO FCA ,LM,HID,CON,ACT,SANTANDER,PUERTO PARRA,6.6455556,-74.065278,15/08/1974,
436,23127060,STA ROSA   ,LG,HID,CON,ACT,SANTANDER,CIMITARRA,6.2919444,-74.098333,15/04/1975,
437,23127070,ANGUSTIAS LAS ,LG,HID,CON,SUS,SANTANDER,BOLIVAR,6.1666667,-74.1,15/08/1984,15/09/1995
438,23127080,SALADO EL ,LG,HID,CON,SUS,SANTANDER,BOLIVAR,6.0833333,-74.116667,15/08/1984,15/08/1987
439,23137020,PTO GAITAN ,LM,HID,CON,SUS,SANTANDER,PUERTO PARRA,6.8,-74.1,15/04/1979,15/11/1986
440,23147020,PTE FERROCARRIL ,LG,HID,CON,ACT,SANTANDER,SIMACOTA,6.7736111,-73.935,15/08/1971,
441,23147030,TENERIFE DELICIAS ,LM,HID,CON,SUS,SANTANDER,BARRANCABERMEJA,6.8666667,-73.766667,15/08/1974,15/08/1993
442,23147040,AYACUCHO    ,LM,HID,CON,ACT,SANTANDER,BARRANCABERMEJA,6.8558056,-73.769333,15/10/1992,
443,23157040,SOGAMOSO ARRIBA-CO ,LM,HID,CON,SUS,SANTANDER,PUERTO WILCHES,7.1833333,-73.916667,15/07/1971,15/05/1977
444,23157070,GALAN ,LM,HID,CON,SUS,SANTANDER,BARRANCABERMEJA,7.05,-73.866667,15/03/1978,15/09/1981
445,23157080,MALDONADO ,LM,HID,CON,SUS,SANTANDER,BARRANCABERMEJA,7.2047222,-73.926667,15/11/1975,12/12/2008
446,23167010,PENAS BLANCAS ,LM,HID,CON,ACT,ANTIOQUIA,YONDÓ (Casabe),6.9547222,-73.950833,15/02/1977,
447,23177010,BAGRE EL ,LM,HID,CON,SUS,ANTIOQUIA,YONDÓ (Casabe),7.1333333,-74.033333,15/07/1974,15/02/1996
448,23177020,FLORESTA LA ,LM,HID,CON,SUS,ANTIOQUIA,YONDÓ (Casabe),7.1666667,-73.983333,15/07/1974,15/08/1993
449,23177040,BELLAVISTA ,LM,HID,CON,SUS,BOLÍVAR,CANTAGALLO,7.2666667,-74.016667,15/07/1979,15/02/1996
450,23177050,SIERRA LA ,LM,HID,CON,SUS,BOLÍVAR,SAN PABLO,7.4666667,-73.933333,15/07/1979,15/02/1996
451,23177060,ALTAMIRA ,LM,HID,CON,SUS,ANTIOQUIA,YONDÓ (Casabe),7.0833333,-73.95,15/06/1992,15/02/1996
452,23187010,PTO WILCHES ,LM,HID,CON,ACT,SANTANDER,PUERTO WILCHES,7.3443889,-73.905056,15/01/1934,
453,23187020,MIRA 2 ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.4,-73.483333,15/10/1965,15/05/1996
454,23187030,SANTOS GUTIERREZ 1 ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.5333333,-73.616667,15/11/1969,15/07/1981
455,23187040,CHOCOA LA ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.4,-73.483333,15/10/1965,15/05/1996
456,23187050,CAÑO NEGRO ,LG,HID,CON,SUS,SANTANDER,RIONEGRO,7.5166667,-73.566667,15/05/1973,15/07/1981
457,23187060,VIJAGUAL ,LM,HID,CON,SUS,SANTANDER,PUERTO WILCHES,7.85,-73.816667,15/07/1971,15/03/1980
458,23187070,SOGAMOSO ABAJO-MAL ,LM,HID,CON,SUS,SANTANDER,PUERTO WILCHES,7.25,-73.933333,15/07/1971,15/08/1976
459,23187080,CANAL PRINCIPAL ,LM,HID,CON,SUS,SANTANDER,PUERTO WILCHES,7.5333333,-73.616667,15/08/1972,15/07/1981
460,23187100,VILLA LEIVA ,LM,HID,CON,SUS,SANTANDER,LEBRIJA,7.5833333,-73.6,15/06/1972,15/12/1979
461,23187110,COQUERA LA ,LM,HID,CON,SUS,SANTANDER,PUERTO WILCHES,7.25,-73.916667,15/08/1974,15/09/1981
462,23187120,BADILLO ,LM,HID,CON,ACT,SANTANDER,PUERTO WILCHES,7.9756111,-73.85675,15/08/1974,
463,23187140,ESTABLO EL ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.4333333,-73.483333,15/01/1972,15/05/1996
464,23187170,SAN PABLITO ,LM,HID,CON,SUS,BOLÍVAR,CANTAGALLO,7.3833333,-73.916667,15/05/1979,15/09/1979
465,23187180,DESEO EL ,LM,HID,CON,SUS,BOLÍVAR,SIMITÍ,7.9833333,-73.85,15/06/1979,15/11/1979
466,23187190,EDEN EL ,LM,HID,CON,SUS,BOLÍVAR,SAN PABLO,7.7,-73.833333,15/04/1979,15/05/1979
467,23187200,FE LA ,LM,HID,CON,SUS,SANTANDER,PUERTO WILCHES,7.7,-73.816667,15/05/1979,15/09/1979
468,23187210,NO HAY COMO DIOS ,LM,HID,CON,SUS,SANTANDER,PUERTO WILCHES,7.7,-73.8,15/08/1979,15/09/1979
469,23187220,ESTRELLA LA ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.55,-73.583333,15/06/1980,15/05/1996
470,23187240,TAMARINDO ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.5166667,-73.566667,15/06/1980,15/05/1996
471,23187250,PORVENIR ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.5333333,-73.583333,15/06/1980,15/05/1996
472,23187260,CHORRO EL ,LM,HID,CON,SUS,SANTANDER,PUERTO WILCHES,7.9833333,-73.85,15/04/1979,15/05/1979
473,23187270,ALQUERIA LA ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.5666667,-73.6,15/06/1980,15/08/1988
474,23187280,SITIO NUEVO ,LM,HID,CON,ACT,SANTANDER,PUERTO WILCHES,7.784,-73.801917,15/11/1978,
475,23187290,RETIRADA LA ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.55,-73.566667,15/07/1980,15/05/1996
476,23187300,TOPACIO EL ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.5166667,-73.5,15/07/1980,15/05/1996
477,23197010,STO DOMINGO ,LM,HID,CON,SUS,SANTANDER,GIRÓN,6.9833333,-73.133333,15/11/1968,15/03/1970
478,23197030,URBINA LA ,LG,HID,CON,SUS,SANTANDER,RIONEGRO,7.4833333,-73.466667,15/12/1965,15/12/1979
479,23197040,PROVINCIA MIRA # 4 ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.4166667,-73.433333,15/10/1965,15/11/1979
480,23197060,NORMA LA MIRA 7 ,LM,HID,CON,SUS,SANTANDER,PUERTO WILCHES,8.1,-73.783333,15/12/1965,15/10/1979
481,23197070,SAN RAFAEL MIRA 8 ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.6,-73.616667,15/10/1965,15/12/1979
482,23197080,SAN ALBERTO MIRA 6 ,LM,HID,CON,SUS,SANTANDER,PUERTO WILCHES,7.8833333,-73.7,15/01/1966,15/10/1979
483,23197090,SAN ALBERTO ,LM,HID,CON,SUS,SANTANDER,LEBRIJA,7.5166667,-73.516667,15/03/1967,15/11/1979
484,23197100,CARRIZAL PTE TONA ,LM,HID,CON,SUS,SANTANDER,TONA,7.2333333,-72.983333,15/08/1967,15/11/1989
485,23197110,VADORREAL ,LM,HID,CON,SUS,SANTANDER,GIRÓN,7,-73.183333,15/09/1967,15/03/1970
486,23197130,PTE SARDINAS ,LG,HID,CON,ACT,SANTANDER,RIONEGRO,7.2930556,-73.142222,15/10/1967,
487,23197140,CERO EL ,LM,HID,CON,SUS,SANTANDER,RIONEGRO,7.25,-73.15,15/11/1967,15/08/1969
488,23197160,CAMPOALEGRE ,LM,HID,CON,SUS,SANTANDER,LEBRIJA,7.15,-73.216667,15/11/1967,15/03/1970
489,23197170,PALMAS LAS ,LM,HID,CON,SUS,SANTANDER,LEBRIJA,7.2166667,-73.233333,15/11/1957,15/02/1970
490,23197180,PTE OLAS ,LM,HID,CON,SUS,SANTANDER,GIRÓN,7.1666667,-73.116667,15/12/1967,15/03/1970
491,23197190,PIEDECUESTA ,LM,HID,CON,SUS,SANTANDER,PIEDECUESTA,6.9833333,-73.033333,15/12/1967,15/09/1969
492,23197210,GIRON ,LM,HID,CON,SUS,SANTANDER,GIRÓN,7.0666667,-73.166667,15/05/1979,15/11/1983
493,23197220,PTE JABONCILLO 1 ,LM,HID,CON,SUS,SANTANDER,CHARTA,7.2833333,-73.016667,15/01/1968,15/04/1971
494,23197230,PTE PALOMAS-PALMAS ,LM,HID,CON,SUS,SANTANDER,RIONEGRO,7.2333333,-73.233333,15/03/1968,15/07/1981
495,23197240,PROVINCIA ,LM,HID,CON,SUS,SANTANDER,SABANA DE TORRES,7.4025,-73.435,15/01/1967,15/04/1989
496,23197260,UNEGATO ,LM,HID,CON,SUS,SANTANDER,SURATÁ,7.3666667,-72.983333,15/05/1968,15/03/1970
497,23197270,PTE PANEGA ,LM,HID,CON,ACT,SANTANDER,SURATÁ,7.3411111,-72.99,15/06/1968,
498,23197280,PRADERA ,LM,HID,CON,SUS,CESAR,AGUACHICA,8.1166667,-73.583333,15/07/1987,15/07/1997
499,23197290,CAFE MADRID ,LG,HID,CON,FSR,SANTANDER,GIRÓN,7.1663333,-73.146444,15/12/1968,
500,23197320,ESPINO EL ,LG,HID,CON,SUS,SANTANDER,CHARTA,7.2166667,-73.05,15/06/1971,15/11/1979
501,23197340,PALMAS ,LM,HID,CON,SUS,SANTANDER,LEBRIJA,7.2110833,-73.217889,15/03/1968,15/12/1968
502,23197350,CNO GRANDE ,LM,HID,CON,SUS,SANTANDER,RIONEGRO,7.6333333,-73.583333,15/10/1971,15/07/1981
503,23197360,VEINTE DE JULIO ,LM,HID,CON,SUS,NORTE DE SANTANDER,LA ESPERANZA,7.7,-73.566667,15/09/1974,15/02/1996
504,23197370,SAN RAFAEL   ,LM,HID,CON,ACT,SANTANDER,SABANA DE TORRES,7.5780556,-73.560556,15/10/1974,
505,23197380,LOMA CORREDOR ,LM,HID,CON,SUS,CESAR,AGUACHICA,8.1166667,-73.783333,15/07/1971,15/01/1981
506,23197400,ANGOSTURAS ,LG,HID,CON,SUS,SANTANDER,LEBRIJA,7.3352778,-73.330833,15/08/1972,18/06/2014
507,23197410,HOYO EL   ,LM,HID,CON,ACT,CESAR,SAN ALBERTO,7.6847222,-73.508889,15/08/1974,
508,23197420,CARRIZAL 2 ,LM,HID,CON,SUS,SANTANDER,TONA,7.2333333,-72.983333,15/05/1972,15/07/1978
509,23197430,CONQUISTADOR EL ,LM,HID,CON,ACT,SANTANDER,PIEDECUESTA,6.9894444,-73.041111,15/07/1978,
510,23197440,CANAL 1 ,LM,HID,CON,SUS,SANTANDER,FLORIDABLANCA,7.0666667,-73.066667,15/09/1978,15/07/1981
511,23197450,CANAL 2 ,LM,HID,CON,SUS,SANTANDER,FLORIDABLANCA,7.0666667,-73.066667,15/09/1978,15/07/1981
512,23197460,ESPERANZA LA ,LM,HID,CON,SUS,SANTANDER,FLORIDABLANCA,7.0794444,-73.063056,15/01/1977,17/07/2006
513,23197670,DARIEN EL ,LM,HID,CON,SUS,SANTANDER,RIONEGRO,7.5666667,-73.4,15/11/1992,15/04/1995
514,23197680,COLOMBIA ,LM,HID,CON,SUS,SANTANDER,BUCARAMANGA,7.1833333,-73.1,15/12/1992,15/07/1999
515,23197700,MAJADAS ,LG,HID,CON,ACT,SANTANDER,BUCARAMANGA,7.1602778,-73.093056,15/10/2001,
516,23207010,PALMASORIANO ,LM,HID,CON,SUS,BOLÍVAR,SANTA ROSA DEL SUR,8.05,-74.083333,15/06/1964,15/04/1995
517,23207020,MORALES ,LM,HID,CON,SUS,BOLÍVAR,MORALES,8.2833333,-73.866667,15/08/1974,15/02/1996
518,23207030,LIBERTAD LA ,LM,HID,CON,SUS,BOLÍVAR,MORALES,8.3333333,-73.85,15/11/1974,15/07/1981
519,23207050,NOBLEZA LA ,LM,HID,CON,ACT,BOLÍVAR,RIOVIEJO,8.5175,-73.883611,15/12/1992,
520,23207060,RIO VIEJO ,LM,HID,CON,SUS,BOLÍVAR,RIOVIEJO,8.5833333,-73.833333,15/08/1971,15/02/1996
521,23207070,SOCORRO EL ,LM,HID,CON,SUS,BOLÍVAR,SIMITÍ,8.0833333,-73.916667,15/07/1979,15/02/1996
522,23217020,GAMARRA    ,LM,HID,AUT,SUS,CESAR,GAMARRA,8.3213611,-73.746222,30/12/2009,28/08/2014
523,23217030,EL CONTENTO ,LM,HID,CON,ACT,CESAR,GAMARRA,8.2223333,-73.773417,15/07/1974,
524,23217040,AGUAS CLARAS ,LM,HID,CON,SUS,CESAR,AGUACHICA,8.2666667,-73.6,15/04/1987,15/03/1995
525,23217050,YEGUERITA ,LM,HID,CON,SUS,CESAR,AGUACHICA,8.3,-73.583333,15/04/1987,15/11/1998
526,23217060,LA GLORIA,LM,HID,CON,ACT,CESAR,LA GLORIA,8.6138333,-73.801639,15/10/1988,
527,23217070,YEGUERITA 2 ,LM,HID,CON,ACT,CESAR,AGUACHICA,8.3630556,-73.5725,15/08/1999,
528,24017150,LA BOYERA AUTOM  ,LM,HID,CON,ACT,CUNDINAMARCA,UBATÉ,5.3059722,-73.855444,15/01/1960,
529,24017240,ANCON EL ,LG,HID,CON,SUS,BOYACÁ,SAMACÁ,5.4666667,-73.533333,15/07/1968,15/02/2002
530,24017510,NARIÑO ,LM,HID,CON,ACT,BOYACÁ,CHIQUINQUIRÁ,5.5833333,-73.35,15/11/1964,
531,24017520,OIBA-PTE VARGAS ,LM,HID,CON,SUS,SANTANDER,OIBA,6.25,-73.333333,15/11/1957,15/07/1975
532,24017570,SAN BENITO   ,LG,HID,AUT,ACT,SANTANDER,SAN BENITO,6.1183333,-73.493333,15/04/1974,
533,24017580,JUSTO PASTOR GOMEZ ,LM,HID,CON,ACT,SANTANDER,OIBA,6.2330556,-73.306944,15/11/1972,
534,24017590,PTE NACIONAL ,LG,HID,CON,ACT,SANTANDER,PUENTE NACIONAL,5.8727778,-73.677778,15/02/1974,
535,24017600,MONIQUIRA ,LG,HID,CON,ACT,BOYACÁ,MONIQUIRÁ,5.8781389,-73.57025,15/04/1974,
536,24017610,BOQUERON    ,LG,HID,CON,ACT,CUNDINAMARCA,LENGUAZAQUE,5.32825,-73.699722,15/02/1974,
537,24017620,INFIERNO EL ,LM,HID,CON,ACT,BOYACÁ,SÁCHICA,5.5885,-73.512556,15/02/1971,
538,24017630,GACHANECA ,LM,HID,CON,SUS,BOYACÁ,SAMACÁ,5.45,-73.55,15/09/1969,15/09/1998
539,24017640,CEIBA LA   ,LM,HID,CON,ACT,SANTANDER,SIMACOTA,6.4488889,-73.306944,15/10/1979,
540,24017650,PLAYA LA ,LM,HID,CON,SUS,SANTANDER,CABRERA,6.5,-73.283333,15/03/1980,15/09/1997
541,24017660,CANAL RUCHICAL BOC ,LM,HID,CON,SUS,BOYACÁ,SAMACÁ,5.4833333,-73.516667,15/05/1979,15/12/1998
542,24017670,AMARILLO EL ,LM,HID,CON,SUS,BOYACÁ,SAMACÁ,5.5,-73.533333,15/05/1979,15/12/1998
543,24017680,REBOSADERO ,LM,HID,CON,SUS,BOYACÁ,SAMACÁ,5.45,-73.533333,15/05/1979,15/06/1985
544,24017690,SALIDA EMBALSE ,LM,HID,CON,SUS,BOYACÁ,SAMACÁ,5.45,-73.533333,15/05/1979,15/06/1985
545,24017700,PTE EL ,LG,HID,CON,SUS,BOYACÁ,SAMACÁ,5.4561667,-73.540111,15/05/1979,28/08/2014
546,24017710,MAMARUCO ,LM,HID,CON,SUS,SANTANDER,SUAITA,6.1166667,-73.483333,15/08/1980,15/12/1989
547,24017720,CANAL PATAGUY ,LM,HID,CON,SUS,BOYACÁ,SAMACÁ,5.45,-73.5,15/02/1979,15/12/1998
548,24017730,CUATRO COPAS ,LM,HID,CON,SUS,BOYACÁ,SAMACÁ,5.4666667,-73.533333,15/03/1981,15/12/1998
549,24017740,PTE CHACON ,LG,HID,CON,ACT,BOYACÁ,VILLA DE LEIVA,5.6778889,-73.542139,15/04/1986,
550,24017750,LLANO VIEJO ,LM,HID,CON,SUS,BOYACÁ,SANTA SOFÍA,5.6833333,-73.633333,15/04/1986,15/07/1995
551,24017760,AMARILLO EL ,LM,HID,CON,SUS,BOYACÁ,SANTA SOFÍA,5.7333333,-73.633333,15/04/1986,15/07/1995
552,24017770,ALTO DEL CARNERO ,LM,HID,CON,SUS,BOYACÁ,SANTA SOFÍA,5.7166667,-73.65,15/04/1986,15/07/1995
553,24017780,QUEBRADITAS ,LM,HID,CON,SUS,BOYACÁ,SANTA SOFÍA,5.7,-73.633333,15/04/1986,15/07/1995
554,24017790,VEGAS LAS ,LM,HID,CON,SUS,BOYACÁ,CHÍQUIZA,5.65,-73.466667,15/05/1986,15/07/1995
555,24017820,BOCATOMA ,LM,HID,CON,SUS,BOYACÁ,VILLA DE LEIVA,5.68,-73.485,15/02/1987,28/08/2014
556,24017830,SUTAMARCHAN    ,LM,HID,CON,ACT,BOYACÁ,SUTAMARCHÁN,5.6183889,-73.612861,15/02/1987,
557,24017900,BOCATOMA ARRIBA   ,LM,HID,CON,ACT,BOYACÁ,MONIQUIRÁ,5.8352222,-73.547667,15/11/1990,
558,24027010,SAN GIL ,LG,HID,CON,ACT,SANTANDER,SAN GIL,6.5466667,-73.128056,15/04/1955,
559,24027030,NEMIZAQUE    ,LG,HID,AUS,ACT,SANTANDER,CHARALÁ,6.2294444,-73.171667,15/06/1971,
560,24027040,PTE CABRA ,LG,HID,CON,ACT,SANTANDER,MOGOTES,6.5291667,-73.007778,15/06/1971,
561,24027050,PTE LLANO   ,LG,HID,AUS,ACT,SANTANDER,CHARALÁ,6.285,-73.126111,15/08/1971,
562,24027060,PTE ARCO   ,LG,HID,AUS,ACT,SANTANDER,VALLE DE SAN JOSÉ,6.4786111,-73.073611,15/08/1971,
563,24027070,MERIDA    ,LG,HID,AUS,ACT,SANTANDER,PÁRAMO,6.4447222,-73.158333,15/11/1979,
564,24027080,AVENTINO EL ,LM,HID,CON,SUS,SANTANDER,SAN GIL,6.5,-73.116667,15/10/1979,15/09/1997
565,24027090,PTE CARRETERA ,LG,HID,CON,SUS,SANTANDER,CURITÍ,6.6166667,-73.066667,15/11/1990,15/03/2002
566,24037010,PRIMAVERA ,LM,HID,CON,SUS,SANTANDER,PIEDECUESTA,6.9125,-73.002222,15/07/1978,28/08/2014
567,24037020,COPA LA ,LM,HID,CON,ACT,BOYACÁ,TOCA,5.5791944,-73.208778,15/04/1990,
568,24037030,PALO EL   ,LG,HID,CON,ACT,BOYACÁ,TUTA,5.6817222,-73.231139,15/05/1955,
569,24037040,GUICAN    ,LM,HID,CON,ACT,BOYACÁ,GUICÁN,6.4539722,-72.403056,15/07/1955,
570,24037070,MAGUNCIA    ,LM,HID,CON,ACT,BOYACÁ,SOTAQUIRÁ,5.7418889,-73.199556,15/01/1964,
571,24037080,LA GRUTA   ,LM,HID,CON,ACT,BOYACÁ,PESCA,5.5669722,-73.046722,15/03/1979,
572,24037090,SAN RAFAEL ,LM,HID,CON,ACT,BOYACÁ,TUTA,5.7083889,-73.242167,15/01/1964,
573,24037100,VEGAS LAS   ,LM,HID,CON,ACT,BOYACÁ,DUITAMA,5.8627778,-73.075778,15/11/1990,
574,24037110,LA RESACA,LM,HID,CON,ACT,BOYACÁ,FIRAVITOBA,5.6803333,-72.989611,15/03/1964,
575,24037120,LA VEGA   ,LM,HID,CON,ACT,BOYACÁ,CUÍTIVA,5.5886944,-72.983056,15/01/1964,
576,24037130,LA REFORMA ,LG,HID,CON,ACT,BOYACÁ,SOTAQUIRÁ,5.7488333,-73.189889,15/06/1966,
577,24037180,DESPUES DEL SIFON ,LM,HID,CON,SUS,BOYACÁ,TIBASOSA,5.7833333,-72.983333,15/11/1969,15/09/2005
578,24037190,SAN RAFAEL   ,LG,HID,CON,ACT,BOYACÁ,DUITAMA,5.8076111,-73.013806,15/02/1972,
579,24037250,PILAS LAS ,LM,HID,CON,SUS,BOYACÁ,TUTA,5.6666667,-73.266667,15/10/1970,15/09/1997
580,24037270,CHITICUY ,LM,HID,CON,ACT,BOYACÁ,DUITAMA,5.8454444,-73.013611,15/12/1991,
581,24037280,PLAYA LA ,LM,HID,CON,SUS,BOYACÁ,COVARACHÍA,6.3833333,-72.716667,15/09/1995,15/09/2005
