ID_ES,COD_CATALOGO_ES,NOMBRE_ES,CATEGORIA_ES,CLASE_ES,TIPO_ES,ESTADO,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,FECHA_INSTALACION,FECHA_SUSPENSION
612,13077200,TREMENTINO ,LM,HID,CON,SUS,CÓRDOBA,MONTERÍA,8.7166667,-75.766667,15/01/1987,15/01/1991
613,13077210,ESMERALDA LA ,LM,HID,CON,SUS,CÓRDOBA,SAN ANDRÉS DE ,9.2,-75.566667,15/06/1988,15/01/1991
614,13077220,BAJO GRANDE ,LM,HID,CON,SUS,CÓRDOBA,SAN ANDRÉS DE ,9.15,-75.516667,15/06/1988,15/01/1991
615,13077230,AGUAS MOHOSAS ,LM,HID,CON,SUS,CÓRDOBA,SAN ANDRÉS DE ,9.2511111,-75.491667,15/08/1986,15/01/1991
616,13077240,COCORILLA ,LM,HID,CON,SUS,CÓRDOBA,SAN ANTERO,9.3,-75.783333,15/12/1989,15/01/1991
617,13077250,MARIA LA ,LM,HID,CON,SUS,SUCRE,SINCELEJO,9.2,-75.45,15/12/1989,15/01/1991
618,13077260,CUESTA ABAJO ,LM,HID,CON,SUS,CÓRDOBA,SAN ANDRÉS DE ,9.15,-75.516667,15/12/1989,15/01/1991
619,13077270,CRUZ CHIQUITA ,LM,HID,CON,SUS,CÓRDOBA,SAN ANDRÉS DE ,9.2166667,-75.5,15/12/1989,15/01/1991
620,13077280,GARZONES LOS ,LM,HID,CON,SUS,CÓRDOBA,MONTERÍA,8.8266389,-75.841972,15/11/1990,18/06/2014
621,13077300,EL MONTON   ,LM,HID,CON,ACT,CÓRDOBA,MONTERÍA,8.8683333,-75.835556,15/06/1990,
622,13080010,SAN ANTONIO ,PM,MET,CON,ACT,CÓRDOBA,SAN PELAYO,8.9358611,-75.953333,15/09/1965,
623,13080020,LORICA ,PM,MET,CON,SUS,CÓRDOBA,LORICA,9.25,-75.833333,15/01/1958,15/10/1972
624,13080030,SAN ANTONIO ,PG,MET,CON,SUS,CÓRDOBA,SAN PELAYO,8.9333333,-75.983333,15/09/1965,15/03/1971
625,13080040,LORICA ,PM,MET,CON,SUS,CÓRDOBA,LORICA,9.25,-75.833333,15/01/1934,15/12/1958
626,13080060,DOCTRINA LA ,PM,MET,CON,SUS,CÓRDOBA,LORICA,9.3,-75.883333,15/09/1964,15/03/1970
627,13085010,DOCTRINA LA   ,CP,MET,CON,ACT,CÓRDOBA,LORICA,9.2972222,-75.892778,15/01/1968,
628,13085020,LORICA ,CO,MET,CON,SUS,CÓRDOBA,LORICA,9.2527222,-75.844417,15/06/1964,2/10/2010
629,13085030,SAN BERNARDO ,CO,MET,CON,ACT,CÓRDOBA,SAN BERNARDO ,9.3707778,-75.949306,15/11/1964,
630,13085040,APTO LOS GARZONES ,SS,MET,CON,ACT,CÓRDOBA,MONTERÍA,8.8258333,-75.825139,15/06/1974,
631,13085050,LORICA  ITA AUTOMATICA ,CP,MET,AUT,SUS,CÓRDOBA,LORICA,9.2527222,-75.844417,13/05/2005,2/10/2010
632,13087010,JUNIN ,LM,HID,CON,SUS,CÓRDOBA,SAN BERNARDO ,9.2333333,-76.033333,15/12/1987,15/09/1990
633,13090010,SABANETICA ,PM,MET,CON,ACT,SUCRE,SAN ONOFRE,9.8288889,-75.432778,15/04/1974,
634,13090020,SAN ONOFRE   ,PM,MET,CON,ACT,SUCRE,SAN ONOFRE,9.7541667,-75.538056,15/05/1959,
635,13090030,BERRUGAS ,PM,MET,CON,ACT,SUCRE,SAN ONOFRE,9.9102778,-75.600556,15/04/1974,
636,13090040,CHALAN ,PM,MET,CON,ACT,SUCRE,CHALÁN,9.5386111,-75.3225,15/08/1974,
637,13090050,TOLUVIEJO    ,PM,MET,CON,ACT,SUCRE,TOLUVIEJO,9.4383889,-75.440278,15/04/1974,
638,13090060,PARAISO EL   ,PM,MET,CON,ACT,SUCRE,COLOSÓ,9.4738889,-75.370833,15/05/1986,
639,13090070,TOLU    ,PM,MET,CON,ACT,SUCRE,TOLÚ,9.5191667,-75.591111,15/09/1958,
640,13090080,BELEN HDA ,PM,MET,CON,ACT,SUCRE,SAN ONOFRE,9.8194444,-75.410278,15/12/1978,
641,13090090,STA ANGELA HDA ,PM,MET,CON,ACT,SUCRE,TOLÚ,9.4852778,-75.5125,15/02/1978,
642,13090100,ARGENTINA LA HDA ,PM,MET,CON,ACT,SUCRE,TOLUVIEJO,9.4858333,-75.468611,15/02/1978,
643,13090110,PALO ALTO ,PM,MET,CON,ACT,SUCRE,SAN ONOFRE,9.8175,-75.418333,15/02/1978,
644,13090230,PASTORA LA   ,PM,MET,CON,ACT,SUCRE,SINCELEJO,9.2933333,-75.491944,15/11/1990,
645,13095010,COVEÑAS AUTOMATICA,ME,MET,AUT,SUS,SUCRE,TOLÚ,9.3833333,-75.666667,15/02/1980,15/04/1992
646,13095020,PRIMATES ,CP,MET,CON,ACT,SUCRE,COLOSÓ,9.5301389,-75.351361,15/12/1984,
647,13097010,TOLUVIEJO    ,LM,HID,CON,ACT,SUCRE,TOLUVIEJO,9.4383889,-75.440278,15/08/1969,
648,13097020,PARAISO EL ,LM,HID,CON,SUS,SUCRE,COLOSÓ,9.5,-75.4,15/07/1986,15/01/1991
649,13097030,CARACOL ,LM,HID,CON,SUS,SUCRE,TOLUVIEJO,9.4,-75.4,15/12/1989,15/01/1991
650,13097040,CERRO BOMBA ,LM,HID,CON,SUS,CÓRDOBA,SAN ANDRÉS DE ,9.2666667,-75.5,15/12/1989,15/01/1991
651,13097050,PASTORA LA ,LM,HID,CON,SUS,SUCRE,SINCELEJO,9.2666667,-75.483333,15/12/1989,15/04/1991
652,13097060,NUMEROS LOS ,LM,HID,CON,SUS,SUCRE,OVEJAS,9.6333333,-75.216667,15/03/1990,15/01/1991
653,13097070,PELONA LA ,LM,HID,CON,SUS,SUCRE,SAN ONOFRE,9.75,-75.583333,15/03/1990,15/01/1991
654,14010010,PIOJO ,PG,MET,CON,ACT,ATLÁNTICO,PIOJÓ,10.7461111,-75.107972,15/04/1962,
655,14010020,HIBACHARO ,PM,MET,CON,ACT,ATLÁNTICO,PIOJÓ,10.7218889,-75.140111,15/01/1963,
656,14010030,BAYUNCA ,PM,MET,CON,ACT,BOLÍVAR,CARTAGENA DE INDIAS,10.5241667,-75.401389,15/05/1974,
657,14010040,BUENAVISTA ,PG,MET,CON,SUS,ATLÁNTICO,PIOJÓ,10.75,-75.083333,15/11/1963,15/07/1971
658,14010050,CANAVERAL ,PM,MET,CON,ACT,BOLÍVAR,TURBACO,10.405,-75.3375,15/05/1974,
659,14010090,PORVENIR EL ,PM,MET,CON,ACT,ATLÁNTICO,PIOJÓ,10.7102222,-75.162278,15/07/1988,
660,14010100,PINTADA LA ,PM,MET,CON,ACT,ATLÁNTICO,TUBARÁ,10.9551111,-74.995,15/12/1992,
661,14015010,GALERAZAMBA    ,CP,MET,CON,ACT,BOLÍVAR,SANTA CATALINA,10.7941667,-75.260556,15/12/1945,
662,14015020,APTO RAFAEL NUNEZ ,SP,MET,CON,ACT,BOLÍVAR,CARTAGENA DE INDIAS,10.44725,-75.516028,15/03/1941,
663,14015030,ESC NAVAL CIOH  ,CP,MET,CON,ACT,BOLÍVAR,CARTAGENA DE INDIAS,10.4472222,-75.516111,15/03/1947,
664,14015060,ISLAS DEL ROSARIO ,CP,MET,CON,SUS,BOLÍVAR,CARTAGENA DE INDIAS,10.1833333,-75.75,15/12/1983,15/08/1996
665,14015070,ISLA DEL TESORO ,ME,MET,CON,SUS,BOLÍVAR,CARTAGENA DE INDIAS,10.2333333,-75.75,15/03/1985,15/10/1990
666,14015080,A. RAFAEL NUÑEZ ,SP,MET,AUT,ACT,BOLÍVAR,CARTAGENA DE INDIAS,10.44725,-75.516028,6/5/2005,
667,14017701,MAHATES AUTOM ,LG,HID,AUT,ACT,BOLÍVAR,MAHATES,10.2397861,-75.203808,1/4/2014,
668,14017702,BARRANCAVIEJA AUTOM ,LG,HID,AUT,ACT,BOLÍVAR,CALAMAR,10.1645278,-74.940667,1/4/2014,
669,14019010,CARTAGENA ,MM,HID,CON,SUS,BOLÍVAR,CARTAGENA DE INDIAS,10.3872083,-75.529897,15/09/1948,15/06/1993
670,14019020,ISLA DEL ROSARIO  ,MM,HID,CON,SUS,BOLÍVAR,CARTAGENA DE INDIAS,10.1954167,-75.747306,15/07/1989,22/07/2009
671,14019030,ESC NAVAL CIOH AUTOM ,LG,HID,AUT,ACT,BOLÍVAR,CARTAGENA DE INDIAS,10.3905639,-75.533831,15/07/1991,
672,14019040,TAJAMAR OCCIDENTAL ,MM,HID,AUT,SUS,ATLÁNTICO,BARRANQUILLA,11.1063056,-74.854722,19/10/2006,29/09/2010
673,25010010,PTO LIBERTADOR   ,PM,MET,CON,ACT,CÓRDOBA,PUERTO LIBERTADOR,7.8902778,-75.68,15/05/1989,
674,25010060,URE ,PM,MET,CON,ACT,CÓRDOBA,SAN JOSE DE URE,7.7880556,-75.538333,15/11/1973,
675,25010080,PICA PICA   ,PM,MET,CON,ACT,CÓRDOBA,MONTELÍBANO,8.0311111,-75.683056,15/11/1973,
676,25010090,MONTELIBANO ,PM,MET,CON,SUS,CÓRDOBA,MONTELÍBANO,8.0333333,-75.483333,15/04/1963,15/10/1973
677,25010100,SAN FRANCISCO   ,PM,MET,CON,ACT,CÓRDOBA,MONTELÍBANO,8.1291667,-75.76,15/12/1973,
678,25010110,ACACIAS LAS HDA ,PM,MET,CON,ACT,CÓRDOBA,PUERTO LIBERTADOR,8.0061111,-75.647222,15/02/1980,
679,25015010,CENTRO ALEGRE ,CO,MET,CON,ACT,CÓRDOBA,PLANETA RICA,8.1807778,-75.632278,15/12/1973,
680,25017010,MONTELIBANO AUTOMATICA ,HA,HMT,AUT,ACT,CÓRDOBA,MONTELÍBANO,7.9879722,-75.417333,15/04/1973,
681,25017020,SAN PEDRO AUTOM  ,LG,HID,AUT,ACT,CÓRDOBA,PUERTO LIBERTADOR,7.8538889,-75.709722,15/05/1989,
682,25017030,PICA PICA   ,LM,HID,CON,ACT,CÓRDOBA,MONTELÍBANO,8.0302778,-75.680278,15/08/1995,
683,25020060,SAN MARCOS ,PM,MET,CON,SUS,SUCRE,SAN MARCOS,8.6333333,-75.133333,15/10/1931,15/01/1945
684,25020130,SINCELEJO ,PM,MET,CON,SUS,SUCRE,SINCELEJO,9.3081667,-75.406833,15/09/1958,18/08/2010
685,25020140,SAHAGUN    ,PM,MET,CON,ACT,CÓRDOBA,SAHAGÚN,8.9508333,-75.451944,15/09/1958,
686,25020150,MAGANGUE ,PM,MET,CON,SUS,BOLÍVAR,MAGANGUÉ,9.2333333,-74.766667,15/05/1968,15/12/1969
687,25020160,SAN MARCOS ,PM,MET,CON,SUS,SUCRE,SAN MARCOS,8.6333333,-75.133333,15/05/1959,15/10/1973
688,25020170,VERACRUZ HDA ,PM,MET,CON,SUS,CÓRDOBA,PLANETA RICA,8.4166667,-75.566667,15/05/1959,15/11/1973
689,25020190,PTO ASIS ,PM,MET,CON,ACT,SUCRE,LOS PALMITOS,9.4319444,-75.129167,15/03/1984,
690,25020320,CALLAO ,PM,MET,CON,SUS,BOLÍVAR,ZAMBRANO,9.6833333,-74.9,15/03/1987,15/04/1987
691,25020340,MAJAGUAL ,PM,MET,CON,SUS,SUCRE,MAJAGUAL,8.5333333,-74.65,15/01/1959,15/12/1969
692,25020360,SUCRE ,PM,MET,CON,SUS,SUCRE,SUCRE,8.8097222,-74.722222,15/07/1966,15/12/1969
693,25020380,PINILLOS ,PM,MET,CON,SUS,BOLÍVAR,PINILLOS,8.9113889,-74.457778,15/07/1966,15/05/1974
694,25020390,CHARCON ,PM,MET,CON,ACT,SUCRE,LOS PALMITOS,9.3972222,-75.155806,15/05/1986,
695,25020400,LIBRA ARRIBA   ,PM,MET,CON,ACT,SUCRE,SAN JUAN DE BETULIA ,9.3205556,-75.303611,15/06/1987,
696,25020480,PAJAROS  LOS ,PG,MET,CON,ACT,CÓRDOBA,AYAPEL,8.3405556,-74.867778,15/10/1968,
697,25020490,SAN BENITO A VILLA ,PM,MET,CON,SUS,SUCRE,SAN BENITO ABAD,8.9333333,-75.033333,15/11/1966,15/10/1973
698,25020500,VILLA CECILIA HDA ,PM,MET,CON,ACT,SUCRE,SUCRE,8.8161111,-74.729444,15/05/1968,
699,25020501,CHINU AUTOM ,PM,MET,AUT,ACT,CÓRDOBA,CHINÚ,9.1177778,-75.393333,11/12/2014,
700,25020504,SAN PEDRO AUTOM ,PM,MET,AUT,ACT,SUCRE,SAN PEDRO,9.4016389,-75.016389,10/3/2014,
701,25020506,SAJONIA HDA AUTOM ,PM,MET,AUT,ACT,CÓRDOBA,PUEBLO NUEVO,8.4897222,-75.601389,10/3/2014,
702,25020507,TREMENTINO AUTOM ,PM,MET,AUT,ACT,CÓRDOBA,MONTERÍA,8.7166667,-75.766667,10/3/2014,
703,25020570,PALITO ,PM,MET,CON,SUS,SUCRE,SAN BENITO ABAD,8.95,-75.033333,15/09/1971,15/02/2002
704,25020640,MAJAGUAL FLORI HDA ,PM,MET,CON,SUS,SUCRE,MAJAGUAL,8.5333333,-74.616667,15/01/1969,15/02/1974
705,25020700,APARTADA LA   ,PM,MET,CON,ACT,CÓRDOBA,LA APARTADA,8.0530556,-75.338611,15/11/1973,
706,25020710,CINTURA    ,PM,MET,AUT,ACT,CÓRDOBA,PUEBLO NUEVO,8.42,-75.273889,15/11/1973,
707,25020720,JOBO EL TABLON ,PM,MET,CON,ACT,CÓRDOBA,SAHAGÚN,8.6372222,-75.383611,15/11/1973,
708,25020730,CHINU    ,PM,MET,CON,ACT,CÓRDOBA,CHINÚ,9.1177778,-75.393333,15/11/1973,
709,25020740,EUREKA HDA   ,PM,MET,CON,ACT,SUCRE,SAN MARCOS,8.6291667,-75.014722,15/11/1973,
710,25020750,TABLITAS LAS ,PM,MET,CON,ACT,SUCRE,SAN BENITO ABAD,9.0113889,-75.168889,15/11/1973,
711,25020760,SANTIAGO APOSTOL   ,PM,MET,CON,ACT,SUCRE,SAN BENITO ABAD,9.0047222,-74.940556,15/11/1973,
712,25020770,SAN PEDRO ,PM,MET,CON,ACT,SUCRE,SAN PEDRO,9.4030556,-75.052778,15/11/1973,
713,25020780,CECILIA ,PM,MET,CON,ACT,CÓRDOBA,AYAPEL,8.4613889,-75.034167,15/12/1973,
714,25020790,PALMARITO ,PM,MET,CON,ACT,SUCRE,MAJAGUAL,8.7188889,-74.717778,15/03/1974,
715,25020820,ZAPATA ,PM,MET,CON,ACT,SUCRE,MAJAGUAL,8.6027778,-74.699722,15/04/1974,
716,25020860,FRONTERA LA HDA ,PM,MET,CON,ACT,SUCRE,BUENAVISTA,9.3594444,-74.940833,15/05/1974,
717,25020870,PLAYITAS ,PM,MET,CON,ACT,BOLÍVAR,SAN MARTIN DE LOBA,8.8227778,-73.965833,15/09/1974,
718,25020880,BARRANCO DE LOBA ,PM,MET,CON,ACT,BOLÍVAR,BARRANCO DE LOBA,8.9466667,-74.110556,15/09/1974,
719,25020890,CHILLOA ,PM,MET,CON,ACT,BOLÍVAR,MARGARITA,9.1193889,-74.221944,15/09/1974,
720,25020900,SAN SEBASTIAN ,PM,MET,CON,ACT,MAGDALENA,SAN SEBASTIÁN DE ,9.2338889,-74.355833,15/01/1974,
721,25020910,RIONUEVO    ,PM,MET,CON,ACT,BOLÍVAR,BARRANCO DE LOBA,8.8097222,-74.254444,15/10/1974,
722,25020950,SAN ANTONIO ALERTA ,PM,MET,CON,ACT,BOLÍVAR,MAGANGUÉ,9.0419444,-74.771111,15/04/1974,
723,25020960,CORDOBA ,PM,MET,CON,ACT,BOLÍVAR,CÓRDOBA,9.5880556,-74.825278,15/04/1974,
724,25020980,CAIMITO ,PM,MET,CON,ACT,SUCRE,CAIMITO,8.7908333,-75.124444,15/11/1973,
725,25020990,HATO NUEVO ,PM,MET,CON,ACT,SUCRE,COROZAL,9.1783333,-75.190278,15/11/1973,
726,25021000,GALERAS ,PM,MET,CON,ACT,SUCRE,GALERAS,9.165,-75.050833,15/11/1973,
727,25021010,BUENAVISTA    ,PM,MET,CON,ACT,CÓRDOBA,BUENAVISTA,8.2222222,-75.4675,15/11/1973,
728,25021020,TIERRA GRATA   ,PM,MET,CON,ACT,MAGDALENA,SANTA BÁRBARA DE ,9.4366667,-74.739167,15/05/1974,
729,25021030,SAN ZENON ,PM,MET,CON,ACT,MAGDALENA,SAN ZENÓN,9.2475,-74.501944,15/05/1974,
730,25021090,STA ROSA ,PM,MET,CON,ACT,BOLÍVAR,SAN FERNANDO,9.0933333,-74.313889,15/10/1974,
731,25021180,STA CRUZ   ,PM,MET,CON,ACT,BOLÍVAR,MOMPÓS,9.0783333,-74.688889,15/03/1974,
732,25021200,NEGRITOS LOS ,PM,MET,CON,ACT,MAGDALENA,EL BANCO,9.0266667,-74.079444,15/07/1976,
733,25021210,TREMENTINO ,PM,MET,CON,ACT,CÓRDOBA,SAHAGÚN,8.8179444,-75.474194,15/11/1973,
734,25021260,BARRANCO DE YUCA ,PM,MET,CON,ACT,BOLÍVAR,MAGANGUÉ,9.1738889,-74.850833,15/10/1976,
735,25021270,CANDELARIA    ,PM,MET,CON,ACT,BOLÍVAR,MOMPÓS,9.0730556,-74.525556,15/10/1976,
736,25021280,COYONGAL ALERTAS   ,PM,MET,CON,ACT,BOLÍVAR,MAGANGUÉ,8.9683333,-74.511944,15/03/1979,
737,25021290,JOLON EL   ,PM,MET,CON,ACT,BOLÍVAR,SAN FERNANDO,9.1013889,-74.408889,15/10/1976,
738,25021300,LIMON EL ,PM,MET,CON,ACT,BOLÍVAR,CICUCO,9.2738889,-74.646389,15/10/1976,
739,25021310,POZON EL ,PM,MET,CON,ACT,BOLÍVAR,HATILLO DE LOBA,9.0041667,-74.405833,15/10/1976,
740,25021320,SUDAN EL   ,PM,MET,CON,ACT,BOLÍVAR,TIQUISIO (Puerto Rico),8.6433333,-74.212222,15/10/1976,
741,25021330,GUAYMARAL ,PM,MET,CON,ACT,BOLÍVAR,MOMPÓS,9.1154444,-74.613472,15/10/1976,
742,25021340,ESPERANZA LA ,PM,MET,CON,ACT,BOLÍVAR,CICUCO,9.2491667,-74.736111,15/09/1958,
743,25021350,MOMPOS ,PM,MET,CON,ACT,BOLÍVAR,MOMPÓS,9.2627778,-74.435556,15/10/1976,
744,25021360,CAMPO ALEGRE ,PM,MET,CON,ACT,SUCRE,SUCRE,8.9247222,-74.711944,15/04/1974,
745,25021370,SAN LUIS ,PM,MET,CON,ACT,SUCRE,SUCRE,8.8816667,-74.708056,15/07/1976,
746,25021380,SAN ROQUE ALERTAS  ,PM,MET,CON,ACT,MAGDALENA,EL BANCO,9.0716667,-74.153333,15/05/1980,
747,25021450,SAJONIA HDA   ,PM,MET,CON,ACT,CÓRDOBA,PUEBLO NUEVO,8.4897222,-75.601389,15/01/1980,
748,25021470,TORNO EL HDA ,PM,MET,CON,ACT,SUCRE,SAN MARCOS,8.5763889,-75.089722,15/03/1980,
749,25021510,BARBOSA    ,PM,MET,CON,ACT,BOLÍVAR,MAGANGUÉ,9.0225,-74.636667,15/10/1976,
750,25021540,AGUADAS LAS ALERTA ,PM,MET,CON,ACT,BOLÍVAR,HATILLO DE LOBA,8.9541667,-74.055,15/11/1978,
751,25021550,PLANETA RICA ,PM,MET,CON,SUS,CÓRDOBA,PLANETA RICA,8.4166667,-75.566667,15/05/1959,15/11/1973
752,25021560,ISLA DEL COCO ,PM,MET,CON,ACT,SUCRE,SUCRE,8.9027778,-74.798611,15/04/1974,
753,25021570,FLORIDA LA ,PM,MET,CON,SUS,SUCRE,MAJAGUAL,8.65,-75.166667,15/07/1966,15/02/1974
754,25021660,MIRASOL ,PM,MET,CON,ACT,SUCRE,SAN MARCOS,8.6008333,-75.257222,15/02/1990,
755,25025001,APTO LAS FLORES ,CP,MET,AUT,ACT,MAGDALENA,EL BANCO,9.0463333,-73.970833,5/5/2013,
756,25025020,MONTERREY FORESTAL   ,CP,MET,CON,ACT,BOLÍVAR,ZAMBRANO,9.7316667,-74.838056,15/01/1987,
757,25025040,APTO LA FLORIDA ,CP,MET,CON,SUS,SUCRE,SAN MARCOS,8.7,-75.183333,15/01/1932,15/04/1992
758,25025060,MAJAGUAL ,CO,MET,CON,SUS,SUCRE,MAJAGUAL,8.5333333,-74.65,15/01/1932,15/12/1937
759,25025080,APTO RAFAEL BARVO ,SS,MET,CON,ACT,SUCRE,COROZAL,9.3338889,-75.283056,15/06/1940,
760,25025100,APTO BARACOA ,CP,MET,CON,ACT,BOLÍVAR,MAGANGUÉ,9.2819444,-74.845278,15/01/1954,
761,25025110,MAGANGUE ,CO,MET,CON,SUS,BOLÍVAR,MAGANGUÉ,9.2333333,-74.75,15/01/1971,15/09/1977
762,25025150,AYAPEL ,CO,MET,CON,ACT,CÓRDOBA,AYAPEL,8.2950639,-75.164556,15/08/1967,
763,25025160,CUBA HDA   ,CO,MET,CON,ACT,CÓRDOBA,MONTELÍBANO,8.0038889,-75.402778,15/04/1973,
764,25025170,COLOMBOY ,CO,MET,CON,ACT,CÓRDOBA,SAHAGÚN,8.7408611,-75.498833,15/10/1973,
765,25025180,SAN BENITO ABAD  ,CO,MET,AUT,ACT,SUCRE,SAN BENITO ABAD,9.1638889,-75.044722,15/11/1973,
766,25025190,PLANETA RICA ,CO,MET,CON,ACT,CÓRDOBA,PLANETA RICA,8.3993333,-75.583722,15/11/1973,
767,25025210,PINILLOS    ,CO,MET,CON,ACT,BOLÍVAR,PINILLOS,8.9113889,-74.457778,15/05/1974,
768,25025240,MAJAGUAL    ,CP,MET,CON,ACT,SUCRE,MAJAGUAL,8.5426944,-74.627333,15/11/1974,
769,25025270,UNISUCRE ,AM,MET,CON,ACT,SUCRE,SAMPUÉS,9.3163889,-75.3875,15/09/1983,
770,25025280,EL TESORO IDEAM ,AM,MET,AUT,ACT,SUCRE,MORROA,9.3570833,-75.28925,2/12/2004,
771,25025310,PUERTA ROJA ,ME,MET,CON,ACT,SUCRE,SINCELEJO,9.3163889,-75.3875,15/12/1984,
772,25025340,SAN MARCOS AUTOMATICA ,CP,MET,AUT,ACT,SUCRE,SAN MARCOS,8.5968333,-75.142694,7/10/2005,
773,25025350,PUERTA ROJA AUTOMATICA ,CP,MET,AUT,ACT,SUCRE,SINCELEJO,9.3163889,-75.3875,23/08/2004,
774,25025502,SAN BENITO AUTOM ,ME,MET,AUT,ACT,SUCRE,SAN BENITO ABAD,9.1638889,-75.044722,14/11/2014,
775,25025503,BUENAVISTA AUTOM ,ME,MET,AUT,ACT,CÓRDOBA,BUENAVISTA,8.2222222,-75.4675,10/3/2014,
776,25025505,AYAPEL AUTOM ,ME,MET,AUT,ACT,CÓRDOBA,AYAPEL,8.2950639,-75.164556,11/12/2014,
777,25027001,SAN MARCOS AUTOM ,HA,HMT,AUT,ACT,SUCRE,SAN MARCOS,8.6547222,-75.131389,29/10/2013,
778,25027002,BEIRUT AUTOM ,HA,HMT,AUT,ACT,CÓRDOBA,AYAPEL,8.3022222,-75.133889,13/11/2014,
779,25027020,EL BANCO AUTOMATICA,HA,HMT,AUT,ACT,MAGDALENA,EL BANCO,8.9925278,-73.969444,15/01/1934,
780,25027040,CHARCON ,LM,HID,CON,SUS,SUCRE,LOS PALMITOS,9.3972222,-75.155806,15/04/1983,15/01/1991
781,25027070,PTO CORDOBA   ,LM,HID,CON,ACT,CÓRDOBA,BUENAVISTA,8.0680556,-75.361389,15/04/1968,
782,25027090,LIBRA ARRIBA ,LM,HID,CON,SUS,SUCRE,SAN JUAN DE BETULIA ,9.3333333,-75.183333,15/04/1983,15/01/1991
783,25027110,SUCRE    ,LM,HID,CON,ACT,SUCRE,SUCRE,8.8097222,-74.722222,15/10/1966,
784,25027120,MARRALU    ,LM,HID,CON,ACT,CÓRDOBA,AYAPEL,8.3163889,-75.242778,15/01/1977,
785,25027170,MANTEQUEIRA ,LM,HID,CON,SUS,BOLÍVAR,PINILLOS,8.8833333,-74.466667,15/04/1967,15/08/1970
786,25027180,SAN ANTONIO ,LG,HID,CON,ACT,BOLÍVAR,MAGANGUÉ,9.0391667,-74.767528,15/04/1967,
787,25027220,SAN MARCOS   ,LM,HID,CON,ACT,SUCRE,SAN MARCOS,8.6547222,-75.131389,15/03/1968,
788,25027230,AYAPEL BEIRUT ,LM,HID,CON,SUS,CÓRDOBA,AYAPEL,8.3,-75.116667,15/03/1968,15/05/1972
789,25027240,JEGUA ,LG,HID,CON,ACT,SUCRE,SAN BENITO ABAD,8.9063056,-74.965944,15/03/1968,
790,25027250,RETIRO EL ,LM,HID,CON,SUS,BOLÍVAR,MAGANGUÉ,9.1666667,-74.716667,15/04/1968,15/03/1978
791,25027290,SITIO NUEVO ,LM,HID,CON,SUS,BOLÍVAR,MAGANGUÉ,9.0163889,-74.605639,15/04/1968,28/08/2014
792,25027300,PTO ASIS ,LM,HID,CON,SUS,SUCRE,LOS PALMITOS,9.4333333,-75.133333,15/03/1984,15/01/1991
793,25027310,REPRESA EL CALLAO ,LM,HID,CON,SUS,BOLÍVAR,ZAMBRANO,9.6833333,-74.9,15/03/1987,15/10/1996
794,25027320,SAN ROQUE ,LM,HID,CON,ACT,MAGDALENA,EL BANCO,9.0718889,-74.157444,15/09/1972,
795,25027330,PENONCITO    ,LM,HID,CON,ACT,BOLÍVAR,EL PEÑÓN,8.9897222,-73.947222,15/09/1972,
796,25027340,BEIRUT    ,LM,HID,CON,ACT,CÓRDOBA,AYAPEL,8.3022222,-75.133889,15/05/1972,
797,25027350,MULAS ,LM,HID,CON,SUS,SUCRE,OVEJAS,9.4666667,-75.15,15/12/1987,15/01/1991
798,25027360,ARMENIA    ,LM,HID,CON,ACT,BOLÍVAR,PINILLOS,8.8983333,-74.39,15/03/1973,
799,25027370,STA ANA ,LG,HID,CON,ACT,MAGDALENA,SANTA ANA,9.3202528,-74.574558,15/06/1973,
800,25027380,SUDAN EL   ,LM,HID,CON,ACT,BOLÍVAR,TIQUISIO (Puerto Rico),8.6438889,-74.215556,15/07/1973,
801,25027390,PALOMAS LAS   ,LM,HID,CON,ACT,BOLÍVAR,ALTOS DEL ROSARIO,8.8305556,-74.170556,15/07/1973,
802,25027400,ALTO DEL ROSARIO ,LM,HID,CON,ACT,BOLÍVAR,ALTOS DEL ROSARIO,8.7944444,-74.160278,15/07/1973,
803,25027420,VICTORIA LA   ,LM,HID,CON,ACT,BOLÍVAR,MARGARITA,8.965,-74.220833,15/07/1973,
804,25027450,PLATO MAGDALENA   ,LM,HID,CON,ACT,MAGDALENA,PLATO,9.7877778,-74.805833,15/08/1964,
805,25027490,LAS AGUADAS   ,LM,HID,CON,ACT,BOLÍVAR,HATILLO DE LOBA,8.9538889,-74.054167,15/03/1973,
806,25027500,MAJAGUAL    ,LM,HID,CON,ACT,SUCRE,MAJAGUAL,8.5426944,-74.627333,15/11/1989,
807,25027510,CERRITOS LOS ,LM,HID,CON,SUS,BOLÍVAR,BARRANCO DE LOBA,8.8519167,-74.268778,15/09/1973,28/08/2014
808,25027520,OREJERO    ,LM,HID,CON,ACT,SUCRE,SUCRE,8.9822222,-74.713889,15/11/1989,
809,25027530,BARBOSA    ,LM,HID,CON,ACT,BOLÍVAR,MAGANGUÉ,9.0225,-74.636667,15/09/1973,
810,25027540,MORENEROS BOCA ,LG,HID,CON,SUS,BOLÍVAR,PINILLOS,9.0166667,-74.466667,15/10/1973,15/12/1984
811,25027550,ALGARROBAL ,LM,HID,CON,ACT,MAGDALENA,EL BANCO,9.1315278,-74.044278,15/09/1973,
812,25027560,CICUCO ,LG,HID,CON,SUS,BOLÍVAR,TALAIGUA NUEVO,9.3833333,-74.7,15/06/1976,15/09/1984
