ID_ES,COD_CATALOGO_ES,NOMBRE_ES,CATEGORIA_ES,CLASE_ES,TIPO_ES,ESTADO,DEPARTAMENTO,MUNICIPIO,LATITUD,LONGITUD,FECHA_INSTALACION,FECHA_SUSPENSION
475,16050110,BOCATOMA OROQUE ,PM,MET,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0666667,-73.2,15/11/1969,15/04/2002
476,16050120,BOCATOMA RIO FRIO ,PM,MET,CON,ACT,NORTE DE SANTANDER,ÁBREGO,8.0364167,-73.219278,15/08/1966,
477,16050130,CAMPANARIO EL ,PM,MET,CON,ACT,NORTE DE SANTANDER,ÁBREGO,8.0047222,-73.234444,15/01/1965,
478,16050140,JURISDICCIONES ,PG,MET,CON,SUS,NORTE DE SANTANDER,ÁBREGO,7.85,-73.233333,15/10/1976,15/08/1988
479,16050150,HOYO EL ,PM,MET,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0833333,-73.216667,15/08/1966,15/04/2002
480,16050160,LLANO SUAREZ ,PM,MET,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.05,-73.233333,15/10/1976,15/04/2002
481,16050170,BROTARE ,PM,MET,CON,ACT,NORTE DE SANTANDER,OCAÑA,8.4005556,-73.423333,15/06/1960,
482,16050180,DEFENSA CIVIL ,PM,MET,CON,SUS,NORTE DE SANTANDER,OCAÑA,8.25,-73.366667,15/10/1980,15/01/1995
483,16050190,TEORAMA ,PM,MET,CON,SUS,NORTE DE SANTANDER,TEORAMA,8.4333333,-73.3,15/10/1959,15/08/1973
484,16050240,PALACIO EL ,PM,MET,CON,SUS,NORTE DE SANTANDER,CONVENCIÓN,8.6103333,-73.351139,15/03/1984,28/08/2014
485,16050250,TEORAMA ,PM,MET,CON,SUS,NORTE DE SANTANDER,TEORAMA,8.4422222,-73.285278,15/06/1933,15/12/1958
486,16050260,MONTECITOS ,PM,MET,CON,SUS,NORTE DE SANTANDER,LA PLAYA,8.1983333,-73.246111,15/02/1985,10/8/2009
487,16050270,LAGUNA LA ,PM,MET,CON,SUS,CESAR,RIO DE ORO,8.3333333,-73.35,15/03/1985,15/04/2002
488,16050290,MARAVILLA  LA ,PG,MET,CON,ACT,NORTE DE SANTANDER,SAN CALIXTO,8.4077778,-73.213611,10/8/2009,
489,16055010,APTO AGUAS CLARAS ,CP,MET,CON,ACT,NORTE DE SANTANDER,OCAÑA,8.3152778,-73.3575,15/03/1973,
490,16055020,TEORAMA ,CO,MET,CON,ACT,NORTE DE SANTANDER,TEORAMA,8.4422222,-73.285278,15/08/1973,
491,16055030,MARIA LA ,CO,MET,CON,SUS,NORTE DE SANTANDER,ÁBREGO,7.9166667,-73.216667,15/08/1973,15/08/1978
492,16055040,ABREGO CENTRO ADMO ,CP,MET,CON,ACT,NORTE DE SANTANDER,ÁBREGO,8.0872222,-73.223056,15/07/1969,
493,16055050,STA LUCIA ,CO,MET,CON,SUS,NORTE DE SANTANDER,ÁBREGO,8.0666667,-73.233333,15/07/1969,15/08/1973
494,16055060,PLAYA LA ,CO,MET,CON,ACT,NORTE DE SANTANDER,LA PLAYA,8.2175,-73.235,15/09/1984,
495,16055080,MARAVILLA LA ,PG,MET,CON,SUS,NORTE DE SANTANDER,SAN CALIXTO,8.4077778,-73.213611,15/07/1986,10/8/2009
496,16055090,INS AGR CONVENCION ,CP,MET,CON,ACT,NORTE DE SANTANDER,CONVENCIÓN,8.4705556,-73.343889,15/08/1990,
497,16055100,UNIV FCO P SANTAND ,CO,MET,CON,ACT,NORTE DE SANTANDER,OCAÑA,8.2377778,-73.322222,15/12/1991,
498,16055120,AGUAS DE LA VIRGEN ,CP,MET,AUT,ACT,NORTE DE SANTANDER,OCAÑA,8.2276944,-73.3975,9/8/2006,
499,16056120,AGUAS DE LA VIRGEN ,CP,MET,CON,SUS,NORTE DE SANTANDER,OCAÑA,8.2276944,-73.3975,8/6/2006,28/12/2007
500,16057030,LA CABAÑA AUTOMATICA,HA,HMT,AUT,ACT,NORTE DE SANTANDER,OCAÑA,8.1978056,-73.31825,15/10/1971,
501,16060010,CNO LA RAYA ,PM,MET,CON,ACT,NORTE DE SANTANDER,TIBÚ,8.8347222,-72.791667,15/04/1973,
502,16070010,PTO BARCO ,PM,MET,CON,ACT,NORTE DE SANTANDER,TIBÚ,8.9980556,-72.896944,15/04/1973,
503,16070020,PISTA LA ,PM,MET,CON,SUS,NORTE DE SANTANDER,TIBÚ,9.1166667,-72.866667,15/02/1986,10/8/2009
504,16070030,HACHARIRA ,PM,MET,CON,ACT,NORTE DE SANTANDER,TIBÚ,8.8758333,-72.982222,15/04/1973,
505,16070040,ORU ,PM,MET,CON,ACT,NORTE DE SANTANDER,TIBÚ,8.6411111,-72.909444,15/04/1973,
506,17010010,EMPOISLAS ,PG,MET,CON,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRÉS,12.53975,-81.72025,15/04/1973,
507,17010020,HOYO SOPLADOR ,PM,MET,CON,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRÉS,12.481,-81.730444,15/04/1986,
508,17015010,APTO SESQUICENTEN   ,SP,MET,CON,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRÉS,12.5421833,-81.730969,15/01/1958,
509,17015020,APTO SESQUICENTEN   ,RS,MET,CON,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRÉS,12.5421833,-81.730969,6/2/2005,
510,17019010,SAN ANDRES AUTOMATICA ,MM,HID,AUT,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRÉS,12.5561111,-81.703389,15/12/1996,
511,17020010,MONTANA LA ,PM,MET,CON,SUS,SAN ANDRÉS PROVIDENCIA ,SAN ANDRES Y  PROVIDENCIA ,13.3666667,-81.366667,15/04/1973,15/07/1983
512,17020020,PUEBLO VIEJO ,PM,MET,CON,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRES Y  PROVIDENCIA ,13.3686111,-81.379111,15/04/1973,
513,17020030,SAN FELIPE ,PM,MET,CON,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRES Y  PROVIDENCIA ,13.3564444,-81.391444,15/04/1973,
514,17020040,AGUA DULCE ,PM,MET,CON,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRES Y  PROVIDENCIA ,13.3437778,-81.388111,15/04/1986,
515,17025020,APTO EL EMBRUJO ,SP,MET,CON,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRES Y  PROVIDENCIA ,13.3595,-81.357722,15/01/1973,
516,17035010,SERRANILLA AUTOMATICA ,CO,MET,AUT,ACT,SAN ANDRÉS PROVIDENCIA ,SAN ANDRÉS,15.7975,-79.852222,15/12/1998,
517,21010030,PITALITO ,PM,MET,CON,SUS,HUILA,PITALITO,1.8666667,-76.016667,15/11/1958,15/08/1971
518,21010040,LAGUNA LA ,PM,MET,CON,ACT,HUILA,PITALITO,1.9614722,-76.085694,15/07/1963,
519,21010050,SAN JOSE DE ISNOS ,PM,MET,CON,ACT,HUILA,ISNOS,1.9315833,-76.214917,15/06/1960,
520,21010060,MEDIANIA ,PM,MET,CON,ACT,HUILA,ISNOS,2.0208333,-76.172139,15/08/1963,
521,21010070,SAN AGUSTIN ,PM,MET,CON,SUS,HUILA,SAN AGUSTÍN,1.85,-76.3,15/07/1966,15/08/1971
522,21010090,ALTO MAZAMORRAS ,PM,MET,CON,SUS,HUILA,SAN AGUSTÍN,2.1333333,-76.416667,15/03/1994,15/10/1998
523,21010100,PALESTINA ,PM,MET,CON,ACT,HUILA,PALESTINA,1.7248333,-76.133333,15/03/1971,
524,21010110,INSFOPAL ,PM,MET,CON,ACT,HUILA,PITALITO,1.8449167,-76.074417,15/03/1971,
525,21010130,BAJO FRUTAL   ,PM,MET,CON,ACT,HUILA,SAN AGUSTÍN,1.8103889,-76.246694,15/10/1975,
526,21010140,CANDELA LA ,PM,MET,CON,ACT,HUILA,SAN AGUSTÍN,1.8643889,-76.360833,15/11/1975,
527,21010160,VILLA FATIMA   ,PM,MET,CON,ACT,HUILA,SAN AGUSTÍN,1.8994444,-76.394167,15/11/1975,
528,21010170,ESC BELEN ,PM,MET,CON,ACT,HUILA,ISNOS,1.9013889,-76.1725,15/05/1980,
529,21010180,TABOR EL ,PM,MET,CON,ACT,HUILA,PALESTINA,1.6952778,-76.155222,15/06/1980,
530,21010190,ALTO DEL OBISPO  ,PM,MET,CON,ACT,HUILA,SAN AGUSTÍN,1.8489444,-76.249722,15/06/1980,
531,21010200,SULCHOMISCO    ,PM,MET,CON,ACT,HUILA,SAN AGUSTÍN,1.8503056,-76.317556,15/05/1980,
532,21010210,MONTECRISTO ,PM,MET,CON,ACT,HUILA,PITALITO,1.7138056,-76.188917,15/05/1980,
533,21010220,MORELIA    ,PM,MET,CON,ACT,HUILA,SALADOBLANCO,2.0658889,-76.185,15/05/1980,
534,21010230,BETANIA TV ,PM,MET,CON,ACT,HUILA,SAN AGUSTÍN,1.9058056,-76.30425,15/05/1980,
535,21010240,VILLALOBOS TV ,PM,MET,CON,SUS,HUILA,PITALITO,1.5333333,-76.233333,15/05/1980,15/07/2005
536,21010250,HORNITOS ,PM,MET,CON,ACT,HUILA,ISNOS,1.9778056,-76.253528,15/05/1980,
537,21015010,PITALITO ,CO,MET,CON,SUS,HUILA,PITALITO,1.8666667,-76.016667,15/09/1931,15/01/1978
538,21015020,SEVILLA    ,CO,MET,CON,ACT,HUILA,PITALITO,1.8248333,-76.130278,15/06/1971,
539,21015030,PARQUE ARQUEOLOGIC ,CP,MET,CON,ACT,HUILA,SAN AGUSTÍN,1.8884722,-76.294972,15/06/1971,
540,21015040,LA PRIMAVERA AUTOMATICA ,CP,MET,AUT,ACT,HUILA,SALADOBLANCO,2.0215833,-76.114333,28/07/2005,
541,21015050,PURACE  AUTOMATICA ,CP,MET,AUT,ACT,HUILA,SAN AGUSTÍN,1.9259167,-76.427556,17/07/2005,
542,21015060,MARENGO  AUTOMATICA ,AM,MET,AUT,ACT,HUILA,PITALITO,2.2211111,-76.118889,23/07/2005,
543,21015070,LOS GUACHAROS   ,CP,MET,AUT,ACT,HUILA,PALESTINA,2.2211111,-76.118889,25/07/2005,
544,21020020,ALTAMIRA ,PM,MET,CON,SUS,HUILA,ALTAMIRA,2.0666667,-75.8,15/12/1958,15/08/1971
545,21020040,VISO EL   ,PM,MET,CON,ACT,HUILA,ELÍAS,2.0171389,-75.907222,15/05/1980,
546,21020050,PTE SALADOBLANC,PM,MET,CON,ACT,HUILA,ELÍAS,1.9842222,-76.01375,15/02/1979,
547,21025010,ALTAMIRA ,CO,MET,CON,SUS,HUILA,ALTAMIRA,2.0666667,-75.8,15/05/1932,15/11/1950
548,21025020,ALTAMIRA  ,CO,MET,CON,SUS,HUILA,ALTAMIRA,2.0666667,-75.8,15/03/1971,30/11/1995
549,21025030,ALTAMIRA EL GRIFO ,CO,MET,CON,ACT,HUILA,ALTAMIRA,2.0791667,-75.736222,1/12/1995,
550,21030030,RESINA ,PM,MET,CON,SUS,HUILA,GUADALUPE,1.9166667,-75.7,15/11/1958,15/08/1971
551,21030040,ACEVEDO ICEL ,PM,MET,CON,SUS,HUILA,ACEVEDO,1.8333333,-75.866667,15/12/1958,15/06/1971
552,21030050,GUADALUPE ,PM,MET,CON,ACT,HUILA,GUADALUPE,2.02625,-75.775361,15/04/1964,
553,21030060,SAN ADOLFO ,PM,MET,CON,ACT,HUILA,ACEVEDO,1.7142778,-76.022083,15/05/1964,
554,21030080,ACEVEDO    ,PM,MET,CON,ACT,HUILA,ACEVEDO,1.8136111,-75.942222,15/03/1971,
555,21030090,JAGUA LA   ,PM,MET,CON,ACT,HUILA,GARZÓN,2.2029444,-75.677722,15/06/1971,
556,21030110,SAN ANTONIO DEL PE ,PM,MET,CON,ACT,HUILA,GARZÓN,2.07775,-75.681944,15/05/1980,
557,21035020,RESINA ,CO,MET,CON,SUS,HUILA,GUADALUPE,1.9138889,-75.679,15/04/1971,18/08/2010
558,21035030,CUEVA LOS GUACHARO ,CO,MET,CON,SUS,HUILA,ACEVEDO,1.5833333,-76,15/08/1974,15/09/1987
559,21035040,LIBANO EL ,CO,MET,CON,ACT,HUILA,SUAZA,1.8683889,-75.827778,15/12/1985,
560,21040010,AGRADO ,PM,MET,CON,SUS,HUILA,AGRADO,2.25,-75.766667,15/12/1958,15/10/2005
561,21040020,ANTENA TV ,PM,MET,CON,ACT,HUILA,AGRADO,2.3340278,-75.728472,15/04/1971,
562,21040030,OPORAPA    ,PM,MET,CON,ACT,HUILA,OPORAPA,2.0309444,-76.100306,15/11/1975,
563,21040040,PTE BALSEADERO ,PM,MET,CON,ACT,HUILA,AGRADO,2.2323611,-75.648556,15/02/1979,
564,21040050,TARQUI ,PM,MET,CON,ACT,HUILA,TARQUI,2.1088333,-75.822806,15/06/1980,
565,21040060,TRES ESQUINAS ,PM,MET,CON,ACT,HUILA,PITAL,2.1993611,-75.779361,15/06/1980,
566,21040070,ESCALERETA LA ,PM,MET,CON,SUS,HUILA,AGRADO,2.2166667,-75.683333,15/05/1975,15/10/2005
567,21045010,BETULIA LA ,CO,MET,CON,ACT,HUILA,AGRADO,2.2815833,-75.705083,15/12/1985,
568,21050010,INZA ,PM,MET,CON,SUS,CAUCA,INZÁ,2.5481944,-76.063944,15/04/1932,28/08/2014
569,21050060,ARGENTINA LA ,PM,MET,CON,ACT,HUILA,LA ARGENTINA,2.1990556,-75.972278,15/12/1958,
570,21050070,BELALCAZAR ,PM,MET,CON,ACT,CAUCA,PÁEZ (Belalcázar),2.657,-75.974972,15/11/1958,
571,21050080,CAMP KM-48 ,PM,MET,CON,SUS,CAUCA,INZÁ,2.5,-76.2,15/06/1970,15/12/1975
572,21050090,NATAGA ,PM,MET,CON,ACT,HUILA,NÁTAGA,2.5514444,-75.8065,15/04/1971,
573,21050100,TESALIA 1 ,PM,MET,CON,SUS,HUILA,TESALIA,2.4833333,-75.716667,15/12/1958,15/08/1971
574,21050110,INZA ,PM,MET,CON,SUS,CAUCA,INZÁ,2.5481944,-76.063944,15/04/1971,28/08/2014
575,21050120,TALAGA EL CRUCERO ,PM,MET,CON,SUS,CAUCA,PÁEZ (Belalcázar),2.7333333,-76.066667,15/06/1971,15/06/1994
576,21050140,HATILLO EL ,PM,MET,CON,ACT,HUILA,TESALIA,2.5107778,-75.615667,15/11/1975,
577,21050150,PAEZ PAICOL RADIO ,PM,MET,CON,ACT,HUILA,PAICOL,2.4584167,-75.758333,15/02/1979,
578,21050160,SAN VICENTE ,PM,MET,CON,ACT,HUILA,LA PLATA,2.3170556,-76.010139,15/11/1975,
579,21050170,YARUMAL ,PM,MET,CON,ACT,HUILA,NÁTAGA,2.6523889,-75.758944,15/11/1975,
580,21050180,INSPECCION BELEN ,PM,MET,CON,SUS,HUILA,LA PLATA,2.2333333,-76.166667,15/06/1980,15/03/1995
581,21050190,MEREMBERG HDA ,PM,MET,CON,ACT,HUILA,LA PLATA,2.2180556,-76.117361,15/06/1980,
582,21050200,ESC RIOSUCIO ,PM,MET,CON,SUS,CAUCA,INZÁ,2.5166667,-76.233333,15/06/1980,15/10/1983
583,21050210,IRLANDA LA ,PM,MET,CON,SUS,CAUCA,PÁEZ (Belalcázar),2.9,-76.1,15/06/1980,15/06/1994
584,21050220,SAN LUIS ,PM,MET,CON,ACT,CAUCA,PÁEZ (Belalcázar),2.5658889,-75.927889,15/11/1975,
585,21050230,SAN ANDRES ,PM,MET,CON,ACT,CAUCA,INZÁ,2.5818056,-76.046806,15/11/1975,
586,21050240,STA TERESA ,PM,MET,CON,ACT,CAUCA,INZÁ,2.4606111,-76.054194,15/11/1975,
587,21050250,ALTAMIRA ,PM,MET,CON,ACT,CAUCA,INZÁ,2.501,-76.095167,15/11/1975,
588,21050270,STA LETICIA ,PM,MET,CON,SUS,CAUCA,PURACÉ (Coconuco),2.35,-76.233333,15/11/1958,15/06/1971
589,21050290,TESALIA 2 ,PM,MET,CON,ACT,HUILA,TESALIA,2.4912778,-75.7285,15/04/1971,
590,21050310,ESC RIOSUCIO  2 ,PM,MET,CON,ACT,CAUCA,INZÁ,2.4468333,-76.168917,15/10/1983,
591,21050320,SAN JUAN   ,PM,MET,CON,ACT,CAUCA,PURACÉ (Coconuco),2.3434444,-76.308417,15/12/2000,
592,21055020,ESC AGR LA PLATA ,CP,MET,CON,ACT,HUILA,LA PLATA,2.3782778,-75.89125,15/12/1969,
593,21055030,STA LETICIA ,CO,MET,CON,ACT,CAUCA,PURACÉ (Coconuco),2.2414722,-76.163917,15/06/1971,
594,21055040,TOEZ ,CO,MET,CON,SUS,CAUCA,PÁEZ (Belalcázar),2.8166667,-76.083333,15/05/1971,15/06/1994
595,21055060,ALPES LOS AUTOMATICA ,CP,MET,AUT,SUS,CAUCA,PÁEZ (Belalcázar),2.9711389,-76.115778,20/11/2007,29/09/2010
596,21055070,INZA AUTOMATICA ,CP,MET,AUT,ACT,CAUCA,INZÁ,2.5481944,-76.063944,11/11/2005,
597,21060030,GIGANTE 1 ,PM,MET,CON,SUS,HUILA,GIGANTE,2.4,-75.55,15/11/1958,15/08/1971
598,21060040,PITA LA ,PM,MET,CON,ACT,HUILA,GARZÓN,2.2020278,-75.548583,15/12/1958,
599,21060070,GIGANTE 2  ,PM,MET,CON,ACT,HUILA,GIGANTE,2.3889167,-75.538083,15/04/1971,
600,21060080,GARZON ,PM,MET,CON,ACT,HUILA,GARZÓN,2.1900833,-75.605056,15/04/1971,
601,21060090,HOBO EL ,PM,MET,CON,ACT,HUILA,HOBO,2.5748056,-75.435528,15/04/1971,
602,21060100,CRISTALINA  LA HDA ,PM,MET,CON,ACT,HUILA,GIGANTE,2.3171667,-75.503583,15/11/1979,
603,21060110,RIOLORO ,PM,MET,CON,ACT,HUILA,GIGANTE,2.3215,-75.624667,15/06/1980,
604,21065040,ZULUAGA ,CO,MET,CON,ACT,HUILA,GARZÓN,2.2525,-75.529444,15/06/1971,
605,21080030,YAGUARA ,PM,MET,CON,ACT,HUILA,YAGUARÁ,2.6696111,-75.528861,15/11/1958,
606,21080040,MICROCUENCA  1 ,PM,MET,CON,SUS,HUILA,TERUEL,2.7666667,-75.6,15/05/1985,15/07/1995
607,21080050,CARACOL EL ,PM,MET,CON,SUS,HUILA,TERUEL,2.7666667,-75.6,15/05/1985,15/07/1995
608,21080070,STA ROSA HDA ,PM,MET,CON,ACT,HUILA,YAGUARÁ,2.6369167,-75.580917,15/10/1979,
609,21080080,MINA LA ,PG,MET,CON,ACT,HUILA,TERUEL,2.7930556,-75.632,15/11/1975,
610,21080090,ARMENIA LA ,PG,MET,CON,SUS,HUILA,TERUEL,2.85,-75.55,15/04/1976,15/05/1994
611,21080100,HERRERAS LAS ,PM,MET,CON,ACT,HUILA,TERUEL,2.7728333,-75.613056,15/11/1975,
612,21080110,SAN JOSE HDA ,PG,MET,CON,ACT,HUILA,TESALIA,2.5786944,-75.718667,15/06/1983,
613,21080120,BUENAVISTA HDA ,PG,MET,CON,SUS,HUILA,ÍQUIRA,2.65,-75.733333,15/06/1983,15/12/1995
614,21080130,TOTUMO EL HDA ,PG,MET,CON,ACT,HUILA,ÍQUIRA,2.59375,-75.621194,15/06/1983,
615,21085020,IQUIRA ,CO,MET,CON,SUS,HUILA,ÍQUIRA,2.6521944,-75.62925,15/04/1971,21/07/2011
616,21085030,SAN RAFAEL ,CO,MET,CON,ACT,HUILA,TERUEL,2.7604444,-75.582722,15/09/1984,
617,21085040,TERPEYA COLOMBIA ,CO,MET,CON,ACT,HUILA,ÍQUIRA,2.6628056,-75.665556,15/11/1990,
618,21087080,HDA VENECIA AUTOMATICA ,HA,HMT,AUT,ACT,HUILA,YAGUARÁ,2.6438056,-75.544306,15/06/1983,
619,21090020,CUCHARO EL ,PM,MET,CON,ACT,HUILA,PALERMO,2.8555556,-75.399194,15/12/1969,
620,21090030,STA CECILIA ,PM,MET,CON,SUS,HUILA,PALERMO,2.9166667,-75.316667,15/01/1969,15/02/2002
621,21090040,PAPAGAYO HDA ,PM,MET,CON,ACT,HUILA,PALERMO,2.7775833,-75.347528,15/03/1968,
622,21090060,CASA BOMBAS 1 JUNC ,PM,MET,CON,SUS,HUILA,PALERMO,2.7833333,-75.333333,15/02/1968,15/02/2002
623,21090090,BUENAVISTA ,PM,MET,CON,SUS,HUILA,PALERMO,2.8333333,-75.35,15/02/1968,15/02/2002
624,21090100,CARDO EL ,PM,MET,CON,SUS,HUILA,PALERMO,2.8833333,-75.383333,15/10/1973,15/03/1980
625,21090110,SANTA BARBARA ,PM,MET,CON,ACT,HUILA,PALERMO,2.8655278,-75.339889,15/11/1965,
626,21090120,CASA BOMBAS 2 ,PM,MET,CON,SUS,HUILA,PALERMO,2.7833333,-75.366667,15/07/1979,15/02/2002
627,21090130,HIDROBETANIA ,PM,MET,CON,SUS,HUILA,YAGUARÁ,2.7,-75.433333,15/02/1982,15/11/1987
628,21090140,CARDO  2 EL ,PM,MET,CON,SUS,HUILA,PALERMO,2.8833333,-75.383333,15/06/1983,15/02/2002
629,21090150,JUNCALITO ,PM,MET,CON,SUS,HUILA,PALERMO,2.85,-75.316667,15/09/1984,15/02/2002
630,21095010,JUNCAL EL ,CO,MET,CON,ACT,HUILA,PALERMO,2.8288056,-75.331167,15/11/1965,
631,21095020,HIDROBETANIA ,CP,MET,CON,SUS,HUILA,CAMPOALEGRE,2.7134444,-75.424917,15/03/1990,15/08/2003
632,21097070,PTE SANTANDER ,HA,HMT,AUT,ACT,HUILA,NEIVA,2.9426111,-75.308528,15/09/1960,
633,21100010,CAMPOALEGRE ,PM,MET,CON,SUS,HUILA,CAMPOALEGRE,2.6833333,-75.333333,15/08/1958,15/02/1981
634,21100020,ALGECIRAS-HDA SATI ,PM,MET,CON,SUS,HUILA,ALGECIRAS,2.55,-75.316667,15/11/1958,15/08/1971
635,21100030,LLANO AZUL ,PM,MET,CON,SUS,HUILA,CAMPOALEGRE,2.65,-75.4,15/06/1969,15/12/1974
636,21100040,PIRAVANTE HDA ,PM,MET,CON,SUS,HUILA,CAMPOALEGRE,2.7333333,-75.283333,15/05/1971,15/03/1976
637,21100070,STA BARBARA FCA ,PG,MET,CON,ACT,HUILA,ALGECIRAS,2.5617222,-75.235139,15/12/1986,
638,21100080,NUEVO PARAISO ,PM,MET,CON,ACT,HUILA,ALGECIRAS,2.6152778,-75.206694,15/10/1976,
639,21100090,PUERTA COLORADA HD ,PM,MET,CON,SUS,HUILA,ALGECIRAS,2.5666667,-75.3,15/10/1979,15/12/1983
640,21100100,POTOSI HDA ,PM,MET,CON,SUS,HUILA,CAMPOALEGRE,2.6968056,-75.298889,15/10/1979,15/12/1986
641,21100120,PALCO EL ,PM,MET,CON,SUS,HUILA,CAMPOALEGRE,2.7,-75.233333,15/10/1976,15/02/2002
642,21100140,ARCADIA LA ,PM,MET,CON,ACT,HUILA,ALGECIRAS,2.4348056,-75.400889,15/10/1976,
643,21100150,ARROLIMA ,PM,MET,CON,SUS,HUILA,CAMPOALEGRE,2.65,-75.35,15/01/1960,15/10/1976
644,21105020,VUELTA LA ,CO,MET,CON,SUS,HUILA,CAMPOALEGRE,2.65,-75.366667,15/03/1968,15/04/1973
645,21105030,ALGECIRAS ,CO,MET,CON,ACT,HUILA,ALGECIRAS,2.5216944,-75.32225,15/04/1971,
646,21105040,POTOSI HDA ,CO,MET,CON,ACT,HUILA,CAMPOALEGRE,2.6968056,-75.298889,15/12/1986,
647,21105050,ROSALES LOS   ,CP,MET,CON,ACT,HUILA,CAMPOALEGRE,2.6030556,-75.418333,15/12/1973,
648,21105060,HIDROBETANIA ,CP,MET,CON,SUS,HUILA,CAMPOALEGRE,2.7134444,-75.424917,15/03/1990,28/08/2014
649,21110040,HATO MILAGRO ,PM,MET,CON,ACT,HUILA,TELLO,3.0748889,-75.168417,15/09/1971,
650,21110070,BARAYA ,PM,MET,CON,ACT,HUILA,BARAYA,3.1503333,-75.057333,15/11/1958,
651,21110090,POTOSI    ,PM,MET,CON,ACT,HUILA,VILLAVIEJA,3.3871389,-75.16925,15/02/1959,
652,21110120,YEGUERA LA ,PM,MET,CON,ACT,HUILA,VILLAVIEJA,3.3053333,-75.200778,15/11/1965,
653,21110130,PUEBLO NUEVO ,PG,MET,CON,SUS,HUILA,NEIVA,2.8055,-75.085333,15/05/1985,6/3/2016
654,21110160,MESA REDONDA ,PM,MET,CON,ACT,HUILA,TELLO,3.1184722,-75.199028,15/09/1969,
655,21110180,HATO BOGOTA ,PM,MET,CON,ACT,HUILA,TELLO,3.0360278,-75.159722,15/09/1969,
656,21110210,RIVERA-CUCOLANDIA ,PM,MET,CON,SUS,HUILA,RIVERA,2.7666667,-75.233333,15/09/1971,15/09/1983
657,21110230,BOCA LA ,PM,MET,CON,SUS,HUILA,VILLAVIEJA,3.1833333,-75.266667,15/10/1966,15/07/1978
658,21110290,VICTORIA LA ,PM,MET,CON,ACT,HUILA,VILLAVIEJA,3.3495556,-75.170306,15/07/1968,
659,21110310,SINAI HDA ,PM,MET,CON,SUS,HUILA,VILLAVIEJA,3.3333333,-75.2,15/10/1979,15/02/2002
660,21110320,BATEAS ,PM,MET,CON,SUS,HUILA,VILLAVIEJA,3.1833333,-75.2,15/02/1968,15/12/1978
661,21110330,POLONIA ,PM,MET,CON,ACT,HUILA,VILLAVIEJA,3.1873889,-75.218417,15/11/1965,
662,21110380,TELLO ,PM,MET,CON,SUS,HUILA,TELLO,3.05,-75.15,15/07/1973,15/06/1974
663,21110400,STA HELENA ,PG,MET,CON,ACT,HUILA,NEIVA,2.8511389,-75.108194,15/06/1983,
664,21110410,COLONIA LA HDA ,PG,MET,CON,SUS,HUILA,NEIVA,2.8,-75.083333,15/06/1983,15/09/1995
665,21110420,ANTENA CERRO NEIVA ,PG,MET,CON,SUS,HUILA,NEIVA,2.85,-75.2,15/06/1983,15/03/1995
666,21110430,GIRONDA LA HDA ,PG,MET,CON,ACT,HUILA,NEIVA,2.9061389,-75.120444,15/06/1983,
667,21110440,GUADUAL EL ,PM,MET,CON,ACT,HUILA,RIVERA,2.7956667,-75.239278,15/09/1983,
668,21110460,NEIVA    ,PM,MET,CON,ACT,HUILA,NEIVA,2.9397222,-75.249028,7/7/2010,
669,21115010,DESIERTO LA TATACOA ,CP,MET,AUT,FSR,HUILA,VILLAVIEJA,3.2344722,-75.168194,14/07/2005,6/3/2016
670,21115020,APTO BENITO SALAS ,SS,MET,CON,ACT,HUILA,NEIVA,2.94875,-75.293056,15/01/1930,
671,21115040,NEIVA GJA ,CO,MET,CON,SUS,HUILA,NEIVA,2.95,-75.3,15/03/1961,15/07/1975
672,21115050,STA HELENA ,AM,MET,CON,SUS,HUILA,BARAYA,3.1333333,-75.066667,15/08/1963,15/12/1973
673,21115060,SAN JOSE ,CO,MET,CON,ACT,HUILA,VILLAVIEJA,3.3292222,-75.184056,15/10/1963,
674,21115070,PORTAL EL ,CO,MET,CON,ACT,HUILA,TELLO,3.0149444,-75.073,15/06/1963,
675,21115080,VILLAVIEJA FFCC ,CO,MET,CON,ACT,HUILA,VILLAVIEJA,3.1830556,-75.2475,15/02/1964,
676,21115100,PALACIO-VEGALARGA ,CO,MET,CON,ACT,HUILA,NEIVA,2.9426389,-75.066389,15/10/1971,
677,21115110,BARAYA ,AM,MET,CON,SUS,HUILA,BARAYA,3.15,-75.066667,15/01/1974,15/03/1981
678,21115120,BOCA LA ,CO,MET,CON,SUS,HUILA,VILLAVIEJA,3.1833333,-75.266667,15/03/1978,15/06/1991
679,21115140,LAURELES LOS ,CO,MET,CON,ACT,HUILA,BARAYA,3.094,-74.921111,15/06/1963,
680,21115150,VILLARANZA ,CO,MET,CON,SUS,HUILA,NEIVA,2.9333333,-75.2,15/06/1983,15/07/1994
